call;record;name;freq;vsslM;vssl;atm;rcnty;valid_from;valid_to;uid;thmH1;platH;brmH1;anmH;anHL1;wwH;sstD1;th1;hy1;st1;bm1;an1
C6OL4;11;ABERDEEN;MSNG;10;14;4;GB;2008-09-01;2010-09-01;GB-C6OL4-A16350;21.2;;21.5;;;22.3;13.0;TH1;HY1;ST1;BM1;
C6OM7;13;GREBE ARROW;MSNG;10;9;4;GB;2008-09-01;2013-12-01;GB-C6OM7-G61600;28.0;;28.0;;;;5.0;TH1;HY1;ST1;BM1;
C6OM8;6;CANELO ARROW;11;10;9;4;GB;2008-09-01;2010-09-01;GB-C6OM8-C54600;23.6;;23.6;;37.0;24.2;5.0;TH1;;ST1;BM1;AN1
C6OT4;9;PLOVER ARROW;MSNG;10;9;4;GB;2008-09-01;2013-12-01;GB-C6OT4-P41660;28.0;;28.0;;;28.5;7.0;TH1;HY1;ST1;BM1;
C6OX6;13;C. COLUMBUS;11;10;MSNG;4;DE;2008-09-01;2010-09-01;DE-C6OX6-C45120;16.0;;16.0;;;16.0;;TH1;HY1;ST1;BM1;
C6OY4;4;NORWEGIAN MAJESTY;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6OY4-N62522;;;;;;;;;;;BM1;
C6PJ3;1;MECTA SEA;MSNG;40;9;MSNG;US;2005-06-01;2010-12-01;US-C6PJ3-M23200;;;;;;;;;;ST1;BM1;
C6PJ8;6;SPIRIT OF OCEANUS;MSNG;10;31;MSNG;US;2008-09-01;2010-09-01;US-C6PJ8-S16312;;;;;;;;;;;BM1;
C6PT7;5;DISNEY MAGIC;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6PT7-D25522;;;;;;;;;;;BM1;
C6PZ3;6;ANTARES VOYAGER;MSNG;10;14;MSNG;US;2008-09-01;2010-09-01;US-C6PZ3-A53621;;;;;;;;;;;BM1;
C6PZ8;2;NORWEGIAN SKY;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6PZ8-N62520;;;;;;;;;;;BM1;
C6QD2;9;MARACAS BAY;MSNG;10;14;4;GB;2005-12-01;2011-03-01;GB-C6QD2-M62210;23.0;;22.0;;0.0;0.0;4.0;TH1;HY1;ST1;BM1;
C6QD3;7;WESTWOOD MARIANNE;MSNG;10;MSNG;MSNG;US;2006-12-01;2012-06-01;US-C6QD3-W23356;;;;;;;;;;ST1;BM1;
C6QE2;8;ARATERE;11;40;22;4;NZ;2008-06-01;2010-09-01;NZ-C6QE2-A63600;;;18.0;;28.0;18.0;;TH1;HY1;ST1;BM1;
C6QE3;5;PHOENIX VOYAGER;MSNG;70;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6QE3-P52126;;;;;;;;;;;BM1;
C6QE7;3;EIRIK RAUDE;11;10;18;4;NO;2008-09-01;2013-12-01;NO-C6QE7-E62630;;;;;;;;TH1;HY1;;BM1;AN1
C6QF4;1;KESTREL ARROW;11;10;9;4;GB;2008-09-01;2010-09-01;GB-C6QF4-K23646;;;;;;;;;;;;
C6QF6;1;BARBER ARROW;11;10;1;4;GB;2008-03-01;2013-06-01;GB-C6QF6-B61660;24.2;;24.5;;33.2;25.4;10.0;TH1;HY1;ST1;BM1;AN1
C6QK;9;BARRINGTON ISLAND;MSNG;40;4;MSNG;US;2008-09-01;2010-09-01;US-C6QK-B65235;;;;;;;;;;;BM1;
C6QK8;9;EUROPA;MSNG;10;MSNG;4;DE;2006-06-01;2011-09-01;DE-C6QK8-E61000;22.0;;22.0;;;22.0;;TH1;HY1;ST1;BM1;
C6QO3;3;HOEGH TRANSPORTER;MSNG;70;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6QO3-H23652;;;;;;;;;;;BM1;
C6QO9;6;WESTWOOD ANETTE;MSNG;10;MSNG;MSNG;US;2007-03-01;2012-09-01;US-C6QO9-W23353;;;;;;;;;;ST1;BM1;
C6QW8;3;TRIESTE;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6QW8-T62300;;;;;;;;;;;BM1;
C6QY4;3;MSC TAMPA;MSNG;70;4;MSNG;US;2008-09-01;2010-09-01;US-C6QY4-M23510;;;;;;;;;;;BM1;
C6RI4;5;MAYSORA;11;10;13;4;AU;2008-09-01;2010-09-01;AU-C6RI4-M26000;29.5;;29.5;;;29.5;9.0;TH1;HY1;ST1;BM1;
C6RJ6;11;PONL ADELAIDE (BAHAMAS);MSNG;10;4;4;AU;2006-03-01;2011-06-01;AU-C6RJ6-P54343;;;28.0;;;;10.0;TH1;HY1;ST1;BM1;
C6RM7;7;JAEGER ARROW;MSNG;10;9;4;GB;2008-09-01;2013-12-01;GB-C6RM7-J26600;25.0;;25.0;;;25.5;8.0;TH1;HY1;ST1;BM1;
C6RN3;5;NORWEGIAN SUN;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6RN3-N62525;;;;;;;;;;;BM1;
C6RT;6;CELTIC SEA;MSNG;40;9;MSNG;US;2008-09-01;2015-12-01;US-C6RT-C43200;;;;;;;;;;;BM1;
C6RT5;7;S.A.FORTIUS;MSNG;10;1;4;GB;2005-12-01;2011-03-01;GB-C6RT5-S16320;24.0;;24.0;;0.0;0.0;;TH1;HY1;ST1;BM1;
C6RU3;4;CMA-CGM LATOUR;MSNG;10;4;2;FR;2005-06-01;2010-09-01;FR-C6RU3-C52543;24.0;;24.0;;39.0;24.0;8.0;TH1;HY1;ST1;BM1;AN1
C6RU6;2;OCEANIC II;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6RU6-O25200;;;;;;;;;;;BM1;
C6RW6;3;CMA-CGM MANET;MSNG;10;4;2;FR;2005-06-01;2010-09-01;FR-C6RW6-C52553;24.0;;24.0;;39.0;24.0;8.0;TH1;HY1;ST1;BM1;AN1
C6SA3;3;ADVENTURE OF THE SEAS;MSNG;40;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6SA3-A31536;;;;;;;;;;;;
C6SB8;2;LA FORGE;MSNG;10;14;MSNG;US;2008-09-01;2013-12-01;US-C6SB8-L16200;;;;;;;;;;;BM1;
C6SD9;7;SPRUCE ARROW;MSNG;10;9;4;GB;2008-09-01;2013-12-01;GB-C6SD9-S16260;27.0;;27.5;;;28.0;;TH1;HY1;ST1;BM1;
C6SE3;4;GRANDEUR OF THE SEAS;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6SE3-G65361;;;;;;;;;;;BM1;
C6SE4;1;EXPLORER OF THE SEAS;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6SE4-E21466;;;;;;;;;;;BM1;
C6SE5;4;VOYAGER OF THE SEAS;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6SE5-V26132;;;;;;;;;;;BM1;
C6SE6;6;EMPRESS OF THE SEAS;MSNG;10;MSNG;MSNG;US;2008-09-01;2013-12-01;US-C6SE6-E51621;;;;;;;;;;;BM1;
C6SE7;3;RADIANCE OF THE SEAS;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6SE7-R35213;;;;;;;;;;;BM1;
C6SE8;3;VISION OF THE SEAS;MSNG;40;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6SE8-V25132;;;;;;;;;;;;
C6SG6;7;CONDOR ARROW;11;10;9;4;GB;2008-09-01;2013-12-01;GB-C6SG6-C53660;22.0;;22.5;;36.0;23.5;8.0;TH1;HY1;ST1;BM1;
C6SI3;6;WESTWOOD RAINIER;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6SI3-W23365;;;;;;;;;;;BM1;
C6SI4;6;WESTWOOD COLUMBIA;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6SI4-W23324;;;;;;;;;;;BM1;
C6SI6;4;WESTWOOD VICTORIA;11;40;9;2;CA;2008-09-01;2010-09-01;CA-C6SI6-W23312;38.9;;35.9;;40.3;;;TH1;HY1;;BM1;AN1
C6SJ5;4;BRILLIANCE OF THE SEAS;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6SJ5-B64521;;;;;;;;;;;;
C6SL5;5;LEGEND OF THE SEAS;MSNG;40;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6SL5-L25313;;;;;;;;;;;BM1;
C6SQ6;4;MERCURY;MSNG;MSNG;MSNG;MSNG;US;2007-12-01;2013-06-01;US-C6SQ6-M62600;;;;;;;;;;;;
C6SS3;13;ANL AUSTRALIA;11;10;4;4;AU;2007-12-01;2013-06-01;AU-C6SS3-A54236;26.0;;26.0;;;26.0;7.0;TH1;HY1;ST1;BM1;
C6SV2;4;MSC ULSAN;MSNG;70;4;MSNG;US;2008-09-01;2010-09-01;US-C6SV2-M24250;;;;;;;;;;;BM1;
C6T2062;7;ARCTIC OCEAN;MSNG;40;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6T2062-A62322;;;;;;;;;;;BM1;
C6T2063;8;INDIAN OCEAN;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6T2063-I53525;;;;;;;;;;;BM1;
C6T2064;7;ATLANTIC OCEAN;MSNG;40;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6T2064-A34532;;;;;;;;;;;BM1;
C6TA8;9;WORLD DISCOVERER;MSNG;10;24;4;DE;2007-09-01;2012-12-01;DE-C6TA8-W64321;;;;;;;;TH1;HY1;;BM1;
C6TC2;8;PACIFIC NOTUS;MSNG;10;10;5;JP;2008-09-01;2013-12-01;JP-C6TC2-P21253;;;44.0;;57.0;;5.3;TH1;HY1;ST1;BM1;
C6TF8;3;TOWER BRIDGE;MSNG;10;14;MSNG;US;2008-09-01;2010-09-01;US-C6TF8-T61632;;;;;;;;;;;BM1;
C6TH2;1;LUSAIL;MSNG;10;10;5;JP;2006-03-01;2011-09-01;JP-C6TH2-L24000;;;32.4;;38.0;;8.0;TH1;HY1;ST1;BM1;
C6TH9;2;PAUL GAUGUIN;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6TH9-P42250;;;;;;;;;;;BM1;
C6TJ3;1;ANDALUCIA STAR;MSNG;10;24;4;GB;2005-09-01;2011-03-01;GB-C6TJ3-A53422;18.2;;18.9;;;19.5;7.5;TH1;HY1;ST1;BM1;
C6TK8;2;FALCON ARROW;MSNG;10;9;MSNG;US;2006-06-01;2011-12-01;US-C6TK8-F42560;;;;;;;;;;;BM1;
C6TK9;4;SWAN ARROW;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6TK9-S56000;;;;;;;;;;;BM1;
C6TL7;13;APL BRAZIL;11;10;4;4;DE;2008-09-01;2010-09-01;DE-C6TL7-A14162;33.0;;33.0;;;33.0;;TH1;HY1;ST1;BM1;
C6TQ6;3;NORWEGIAN SPIRIT;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6TQ6-N62521;;;;;;;;;;;BM1;
C6TR2;2;MAERSK RIMINI;MSNG;70;4;MSNG;US;2006-06-01;2011-12-01;US-C6TR2-M62655;;;;;;;;;;ST1;BM1;
C6TX;1;BALTIC SEA;MSNG;70;MSNG;MSNG;US;2007-03-01;2012-09-01;US-C6TX-B43200;;;;;;;;;;;BM1;
C6TX6;3;NORWEGIAN JEWEL;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6TX6-N62524;;;;;;;;;;;BM1;
C6TX7;1;KUJAWY (BAHAMA ISLANDS);MSNG;70;9;MSNG;PL;2006-09-01;2012-03-01;PL-C6TX7-K21524;;;18.0;;20.0;;8.0;TH1;HY1;ST1;BM1;
C6TX8;1;MAZURY (BAHAMA ISLANDS);MSNG;70;9;MSNG;PL;2006-09-01;2012-03-01;PL-C6TX8-M26152;;;18.0;;20.0;;8.0;TH1;HY1;ST1;BM1;
C6TX9;1;PODHALE (BAHAMA ISLANDS);MSNG;70;9;MSNG;PL;2006-09-01;2012-03-01;PL-C6TX9-P34152;;;18.0;;20.0;;8.0;TH1;HY1;ST1;BM1;
C6TY2;1;WARMIA (BAHAMA ISLANDS);MSNG;70;9;MSNG;PL;2006-09-01;2012-03-01;PL-C6TY2-W65152;;;18.0;;20.0;;8.0;TH1;HY1;ST1;BM1;
C6TZ5;5;DUNLIN ARROW;MSNG;10;9;4;GB;2008-09-01;2013-12-01;GB-C6TZ5-D54560;23.6;;23.3;;;24.1;8.8;TH1;HY1;ST1;BM1;
C6TZ8;2;SOVEREIGN OF THE SEAS;MSNG;10;MSNG;MSNG;US;2008-09-01;2013-12-01;US-C6TZ8-S16251;;;;;;;;;;;BM1;
C6TZ9;4;SPLENDOUR OF THE SEAS;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6TZ9-S14536;;;;;;;;;;;BM1;
C6U2032;1;PACIFIC FUTURE;11;10;9;4;AU;2007-06-01;2012-09-01;AU-C6U2032-P21213;16.5;;17.0;;;;9.0;TH1;HY1;ST1;BM1;
C6UA2;6;RHAPSODY OF THE SEAS;MSNG;40;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6UA2-R12313;;;;;;;;;;;BM1;
C6UA5;7;LIBERTY SEA;MSNG;10;1;MSNG;US;2008-09-01;2013-12-01;US-C6UA5-L16320;;;;;;;;;;;BM1;
C6UB2;6;WESTWOOD OLYMPIA;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6UB2-W23345;;;;;;;;;;;BM1;
C6UC3;6;AQUARIUS VOYAGER;MSNG;10;14;MSNG;US;2008-09-01;2010-09-01;US-C6UC3-A26212;;;;;;;;;;;BM1;
C6UG4;6;ALOUETTE ARROW;MSNG;10;1;4;GB;2008-09-01;2013-12-01;GB-C6UG4-A43600;16.9;;17.2;;;18.2;1.0;TH1;HY1;ST1;BM1;
C6UG8;2;LIBERTY WAVE;MSNG;10;1;MSNG;US;2006-12-01;2012-06-01;US-C6UG8-L16310;;;;;;;;;;ST1;BM1;
C6UK5;1;RAINIER SPIRIT;MSNG;10;14;MSNG;US;2008-09-01;2013-12-01;US-C6UK5-R56216;;;;;;;;;;;BM1;
C6UK7;3;ARIES VOYAGER;MSNG;10;14;MSNG;US;2008-09-01;2010-09-01;US-C6UK7-A62126;;;;;;;;;;;BM1;
C6UM6;2;SPIRIT OF ADVENTURE;11;10;MSNG;4;GB;2008-09-01;2013-12-01;GB-C6UM6-S16313;13.0;;13.0;;18.0;13.5;3.0;TH1;HY1;ST1;BM1;AN1
C6UN3;4;CHELSEA BRIDGE;MSNG;10;14;MSNG;US;2008-09-01;2010-09-01;US-C6UN3-C42163;;;;;;;;;;;BM1;
C6UZ5;3;CAPRICORN VOYAGER;MSNG;10;14;MSNG;US;2008-09-01;2010-09-01;US-C6UZ5-C16265;;;;;;;;;;;BM1;
C6UZ6;3;CASTOR VOYAGER;MSNG;10;14;MSNG;US;2008-09-01;2010-09-01;US-C6UZ6-C23612;;;;;;;;;;;BM1;
C6UZ7;2;FREEDOM OF THE SEAS;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6UZ7-F63513;;;;;;;;;;;BM1;
C6VF2;4;TAIPAN;MSNG;40;23;MSNG;US;2008-09-01;2010-09-01;US-C6VF2-T15000;;;;;;;;;;;BM1;
C6VF3;1;LIMERICK SPIRIT;MSNG;10;14;MSNG;US;2008-09-01;2010-09-01;US-C6VF3-L56216;;;;;;;;;;;BM1;
C6VF4;1;CORK SPIRIT;MSNG;10;14;MSNG;US;2008-09-01;2010-09-01;US-C6VF4-C62163;;;;;;;;;;;BM1;
C6VF5;1;AL MARROUNA;MSNG;10;14;MSNG;US;2008-09-01;2010-09-01;US-C6VF5-A45650;;;;;;;;;;;BM1;
C6VF6;1;AL AREESH;MSNG;10;14;MSNG;US;2008-09-01;2013-12-01;US-C6VF6-A46200;;;;;;;;;;;BM1;
C6VF7;1;AL DAAYEN;MSNG;10;14;MSNG;US;2008-09-01;2010-09-01;US-C6VF7-A43500;;;;;;;;;;;BM1;
C6VG2;1;AL HUWAILA;MSNG;10;14;MSNG;US;2008-09-01;2010-09-01;US-C6VG2-A44000;;;;;;;;;;;BM1;
C6VG3;1;AL KHARSAAH;MSNG;10;14;MSNG;US;2008-09-01;2013-12-01;US-C6VG3-A42620;;;;;;;;;;;BM1;
C6VG5;6;PACIFIC EURUS;MSNG;10;10;5;JP;2008-09-01;2013-12-01;JP-C6VG5-P21262;;;41.3;;54.7;;41.3;TH1;HY1;ST1;BM1;
C6VG7;3;NORWEGIAN PEARL;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6VG7-N62516;;;;;;;;;;;BM1;
C6VG8;2;NORWEGIAN GEM;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6VG8-N62525;;;;;;;;;;;BM1;
C6VH2;4;KASAGISAN;MSNG;10;14;5;JP;2008-09-01;2013-12-01;JP-C6VH2-K22250;;;30.0;;45.0;;20.0;TH1;HY1;ST1;BM1;
C6VK6;2;AGROS;MSNG;MSNG;10;MSNG;US;2007-12-01;2013-06-01;US-C6VK6-A26200;;;;;;;;;;;;
C6VO5;5;LNG DREAM;MSNG;10;10;5;JP;2008-09-01;2010-09-01;JP-C6VO5-L52365;;;44.6;;55.1;;11.4;TH1;HY1;ST1;BM1;
C6VP5;4;FIRMAMENT ACE;MSNG;10;23;5;JP;2007-12-01;2013-06-01;JP-C6VP5-F65553;;;;;;;;TH1;HY1;ST1;BM1;
C6VQ8;4;LIBERTY OF THE SEAS;MSNG;40;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6VQ8-L16313;;;;;;;;;;;;
C6VR4;2;CHIQUITA BREMEN;MSNG;10;MSNG;4;GB;2008-06-01;2013-12-01;GB-C6VR4-C23165;;;;;;;;;;;;
C6VR5;3;CHIQUITA ROSTOCK;MSNG;10;24;4;GB;2008-09-01;2013-12-01;GB-C6VR5-C23623;;;20.0;;;;;TH1;HY1;ST1;BM1;
C6VS3;4;ASIAN PROGRESS IV;MSNG;40;14;5;JP;2008-09-01;2010-09-01;JP-C6VS3-A25162;;;29.0;;43.5;;21.0;TH1;HY1;ST1;BM1;
C6VU8;6;ENERGY PROGRESS;MSNG;10;10;5;JP;2008-09-01;2010-09-01;JP-C6VU8-E56216;;;44.0;;52.0;;12.0;TH1;HY1;ST1;BM1;
C6VV8;2;SEVEN SEAS MARINER;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6VV8-S15225;;;;;;;;;;;BM1;
C6VX8;4;GREEN MAJESTIC;MSNG;10;24;4;NL;2008-09-01;2013-12-01;NL-C6VX8-G65223;16.0;;16.0;;;16.0;5.0;TH1;HY1;ST1;BM1;
C6VY2;4;GREEN MAVERIC;MSNG;10;24;4;NL;2008-09-01;2013-12-01;NL-C6VY2-G65162;16.0;;16.0;;;16.0;5.0;TH1;HY1;ST1;BM1;
C6VY3;4;GREEN MAGNIFIC;MSNG;10;24;4;NL;2008-09-01;2013-12-01;NL-C6VY3-G65251;15.0;;15.0;;20.0;15.0;5.0;TH1;HY1;ST1;BM1;
C6VY4;2;GREEN MUSIC;MSNG;10;24;4;NL;2007-09-01;2013-03-01;NL-C6VY4-G65220;16.0;;16.0;;;16.0;3.0;TH1;HY1;ST1;BM1;
C6VY5;4;GREEN MAGIC;MSNG;10;24;4;NL;2008-09-01;2013-12-01;NL-C6VY5-G65220;16.0;;16.0;;;16.0;5.0;TH1;HY1;ST1;BM1;
C6VY9;4;GREEN KLIPPER;MSNG;10;24;4;NL;2008-09-01;2013-12-01;NL-C6VY9-G65241;22.0;;22.0;;;22.0;;TH1;HY1;ST1;BM1;
C6VZ2;3;GREEN ICELAND;MSNG;10;24;4;NL;2008-09-01;2013-12-01;NL-C6VZ2-G65245;21.0;;21.0;;;21.0;;TH1;HY1;ST1;BM1;
C6W2032;1;LNG ABUJA;MSNG;10;14;MSNG;US;2008-09-01;2010-09-01;US-C6W2032-L52120;;;;;;;;;;;BM1;
C6W2033;1;LNG EDO;MSNG;10;14;MSNG;US;2008-09-01;2010-09-01;US-C6W2033-L52300;;;;;;;;;;;BM1;
C6WJ6;1;YAMUNA SPIRIT;MSNG;10;14;MSNG;US;2008-09-01;2013-12-01;US-C6WJ6-Y55216;;;;;;;;;;;BM1;
C6WK3;1;TEESTA SPIRIT;MSNG;10;14;MSNG;US;2008-09-01;2013-12-01;US-C6WK3-T23216;;;;;;;;;;;BM1;
C6WK7;1;NORWEGIAN JADE;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6WK7-N62523;;;;;;;;;;;BM1;
C6WL5;2;ARCTIC SPIRIT;MSNG;10;14;MSNG;US;2008-09-01;2013-12-01;US-C6WL5-A62321;;;;;;;;;;;BM1;
C6WL6;2;POLAR SPIRIT;MSNG;10;14;MSNG;US;2008-09-01;2010-09-01;US-C6WL6-P46216;;;;;;;;;;;BM1;
C6WW4;1;INDEPENDENCE OF THE SEAS;MSNG;10;MSNG;MSNG;US;2008-09-01;2010-09-01;US-C6WW4-I53153;;;;;;;;;;;BM1;
C6YC;4;EDYTH L;MSNG;10;MSNG;MSNG;US;2005-06-01;2010-12-01;US-C6YC-E33400;;;;;;;;;;ST1;BM1;
C6YE;4;FRANCES L;MSNG;10;MSNG;MSNG;US;2005-06-01;2010-12-01;US-C6YE-F65224;;;;;;;;;;ST1;BM1;
C6YW;7;CORAL SEA;MSNG;40;1;MSNG;US;2008-09-01;2010-09-01;US-C6YW-C64200;;;;;;;;;;;BM1;
C6YY;5;BERING SEA;MSNG;40;9;MSNG;US;2008-09-01;2015-12-01;US-C6YY-B65200;;;;;;;;;;;BM1;
C6ZU;10;SAGA ROSE;11;10;MSNG;4;GB;2008-09-01;2013-12-01;GB-C6ZU-S26200;18.9;;18.9;;;19.7;7.5;TH1;HY1;ST1;BM1;AN1
CFD3659;4;NEWFOUNDLAND OTTER;MSNG;10;28;2;CA;2006-06-01;2011-12-01;CA-CFD3659-N15345;15.2;;13.3;;17.8;12.3;1.0;TH1;HY1;ST1;BM1;AN1
CFG7282;2;SEASPAN COMMODORE;MSNG;10;27;MSNG;US;2008-09-01;2010-09-01;US-CFG7282-S21525;;;;;;;;;;;BM1;
CFN3031;6;C. T. M. A. VACANCIER;11;10;23;2;CA;2008-09-01;2010-09-01;CA-CFN3031-C35125;21.0;;18.0;;22.0;16.5;2.5;TH1;HY1;ST1;BM1;AN1
CG2241;7;TEMBAH;MSNG;70;3;4;CA;2006-06-01;2011-12-01;CA-CG2241-T51000;;;5.0;;15.0;;;TH1;;ST1;BM1;
CG2350;11;LIMNOS;11;10;25;2;CA;2008-09-01;2010-09-01;CA-CG2350-L52000;3.5;;7.3;;12.0;6.5;1.0;TH1;HY1;ST1;BM1;AN1
CG2414;1;ECKALOO;MSNG;10;3;2;CA;2006-06-01;2011-12-01;CA-CG2414-E24000;10.4;;9.0;;11.1;7.4;1.0;TH1;HY1;ST1;BM1;AN1
CG2464;8;NAHIDIK;11;10;3;2;CA;2008-09-01;2010-09-01;CA-CG2464-N32000;12.0;;9.0;;13.0;19.8;1.2;TH1;HY1;ST1;BM1;AN1
CG2522;10;DUMIT;11;10;3;2;CA;2008-06-01;2010-09-01;CA-CG2522-D53000;10.5;;9.1;;10.8;7.5;1.0;TH1;HY1;ST1;BM1;AN1
CG2958;8;JOHN P. TULLY;11;10;3;2;CA;2008-09-01;2010-09-01;CA-CG2958-J51340;26.5;;23.4;;28.0;14.5;2.0;TH1;HY1;ST1;BM1;AN1
CG2959;4;LEONARD J. COWLEY;MSNG;10;3;4;CA;2006-06-01;2011-12-01;CA-CG2959-L56324;;;7.0;;14.0;;;TH1;HY1;ST1;BM1;
CG2960;11;SAMUEL RISLEY;11;10;3;2;CA;2008-09-01;2010-09-01;CA-CG2960-S54624;14.7;;13.2;;16.5;12.0;4.0;TH1;HY1;ST1;BM1;AN1
CG2965;10;W. E. RICKER;11;10;3;2;CA;2008-09-01;2010-09-01;CA-CG2965-W62600;13.8;;10.8;;15.3;9.1;;TH1;HY1;;BM1;AN1
CG2992;6;ECKALOO;11;10;3;2;CA;2008-06-01;2010-09-01;CA-CG2992-E24000;10.4;;9.2;;11.1;7.4;1.0;TH1;HY1;ST1;BM1;AN1
CG3029;4;EARL GRAY;MSNG;10;MSNG;MSNG;CA;1999-06-01;2010-09-01;CA-CG3029-E64260;;;11.0;;19.0;;;TH1;HY1;ST1;BM1;
CGAH;4;ANN HARVEY;MSNG;10;3;4;CA;2006-06-01;2011-12-01;CA-CGAH-A56100;;;15.0;;25.0;;;TH1;HY1;ST1;BM1;
CGBN;12;LOUIS S. ST-LAURENT;11;10;3;2;CA;2008-09-01;2013-12-01;CA-CGBN-L23465;22.6;;19.2;;23.7;17.4;2.1;TH1;HY1;ST1;BM1;AN1
CGBR;8;GORDON REID;11;10;3;2;CA;2008-09-01;2010-09-01;CA-CGBR-G63563;14.1;;11.1;;15.6;;2.5;TH1;HY1;ST1;BM1;AN1
CGBY;9;TANU;11;10;3;2;CA;2008-09-01;2010-09-01;CA-CGBY-T50000;11.4;;8.44;;12.9;;;TH1;HY1;;BM1;AN1
CGCB;4;TELEOST;MSNG;10;3;4;CA;2006-06-01;2011-12-01;CA-CGCB-T42300;;;13.0;;26.0;;;TH1;HY1;ST1;BM1;
CGCC;10;MARTHA L. BLACK;11;10;3;2;CA;2008-09-01;2010-09-01;CA-CGCC-M63414;28.5;;18.0;;29.0;14.0;3.0;TH1;HY1;ST1;BM1;AN1
CGCX;5;GEORGE R. PEARKES;MSNG;70;3;4;CA;2006-06-01;2010-09-01;CA-CGCX-G62616;;;17.0;;27.0;;;TH1;;ST1;BM1;
CGDG;13;HUDSON;11;10;25;2;CA;2008-03-01;2010-09-01;CA-CGDG-H32500;17.9;;13.7;;18.2;11.2;;TH1;HY1;;BM1;AN1
CGDP;10;PROVO WALLIS;11;40;3;2;CA;2008-09-01;2010-09-01;CA-CGDP-P61420;16.1;;13.1;;16.9;;;TH1;HY1;;BM1;AN1
CGDR;15;BARTLETT;11;40;3;2;CA;2008-09-01;2010-09-01;CA-CGDR-B63430;16.2;;13.2;;17.7;;;TH1;HY1;;BM1;AN1
CGDS;14;GRIFFON;11;10;3;2;CA;2008-09-01;2010-09-01;CA-CGDS-G61500;22.2;;19.2;;23.0;17.0;2.0;TH1;HY1;ST1;BM1;AN1
CGDT;4;AMUNDSEN;11;10;3;2;CA;2008-09-01;2010-09-01;CA-CGDT-A55325;21.8;;19.0;;23.0;15.5;5.0;TH1;HY1;ST1;BM1;AN1
CGDV;4;WILFRED TEMPLEMAN;MSNG;10;3;4;CA;2006-06-01;2011-12-01;CA-CGDV-W41635;;;7.0;;15.0;;;TH1;HY1;ST1;BM1;
CGDW;4;CYGNUS;MSNG;10;3;4;CA;2006-06-01;2011-12-01;CA-CGDW-C25200;;;9.0;;21.0;;;TH1;HY1;ST1;BM1;
CGDX;10;DES GROSEILLIERS;11;10;3;2;CA;2008-09-01;2010-09-01;CA-CGDX-D26246;21.8;;19.0;;23.0;15.5;5.0;TH1;HY1;ST1;BM1;AN1
CGHL;9;HENRY LARSEN;11;10;3;2;CA;2008-09-01;2010-09-01;CA-CGHL-H56462;23.0;;20.0;;23.0;17.0;;TH1;HY1;;BM1;AN1
CGJK;11;SIR WILFRID LAURIER;11;10;3;2;CA;2008-09-01;2010-09-01;CA-CGJK-S64163;22.5;;19.5;;31.5;15.0;2.0;TH1;HY1;ST1;BM1;AN1
CGJY;4;SIR WILFRED GRENFELL;MSNG;10;3;4;CA;2006-06-01;2011-12-01;CA-CGJY-S64163;;;15.0;;26.0;;;TH1;HY1;ST1;BM1;
