call;record;name;freq;vsslM;vssl;atm;rcnty;valid_from;valid_to;uid;thmH1;platH;brmH1;anmH;anHL1;wwH;sstD1;th1;hy1;st1;bm1;an1
9HBY3;1;LINARDOS;MSNG;70;MSNG;MSNG;US;1991-01-01;1998-01-01;US-9HBY3-L56320;;;;;;;;;;;;
9HHH3;1;MERIOM HOPE;MSNG;70;MSNG;MSNG;US;1991-01-01;1998-01-01;US-9HHH3-M65100;;;;;;;;;;;;
9JZA;1;MULUNGUSHI;MSNG;10;MSNG;MSNG;TZ;1978-01-01;1995-01-01;TZ-9JZA-M45220;;12.0;;;;;;TH1;HY1;ST1;BM1;
9KDV;1;TRIDENT BOND;MSNG;10;MSNG;MSNG;GB;1991-01-01;1997-01-01;GB-9KDV-T63531;;;;;;;;TH1;HY1;ST1;BM1;
9KDX;2;IBN TUFAIL (KUWAIT);MSNG;10;MSNG;MSNG;SA;1985-01-01;1995-01-01;SA-9KDX-I15314;;18.0;;;;;;TH1;HY1;ST1;BM1;
9KEB;2;AL KHALEEJ (KUWAIT);MSNG;10;MSNG;MSNG;AU;1978-01-01;1995-01-01;AU-9KEB-A42423;;18.0;;;;;;TH1;HY1;ST1;BM1;
9KEQ;1;IBN ASAKIR (KUWAIT);MSNG;40;MSNG;MSNG;SA;1985-01-01;1995-01-01;SA-9KEQ-I15226;;18.0;;;;;;TH1;HY1;ST1;BM1;
9KFJ;1;IBN JUBAYR (KUWAIT);MSNG;40;MSNG;MSNG;SA;1984-01-01;1995-01-01;SA-9KFJ-I15216;;17.0;;;;;;TH1;HY1;ST1;BM1;
9KFP;1;IBN MALIK;MSNG;40;MSNG;MSNG;SA;1986-01-01;1994-01-01;SA-9KFP-I15420;;18.0;;;;;;TH1;HY1;ST1;BM1;
9KFQ;1;IBN KHALLIKAN (KUWAIT);MSNG;40;MSNG;MSNG;SA;1985-01-01;1995-01-01;SA-9KFQ-I15242;;18.0;;;;;;TH1;HY1;ST1;BM1;
9KGS;1;RICKMERS SHANGHAI(KUWAIT);MSNG;40;MSNG;MSNG;GF;1987-01-01;1994-01-01;GF-9KGS-R25625;;16.0;;;;;;TH1;HY1;ST1;BM1;
9KGT;1;AHMAD AL FATEH (KUWAIT);MSNG;40;MSNG;MSNG;SA;1985-01-01;1995-01-01;SA-9KGT-A53413;;18.0;;;;;;TH1;HY1;ST1;BM1;
9KHF;1;AL MUHARRAQ (KUWAIT);MSNG;40;MSNG;MSNG;SA;1985-01-01;1995-01-01;SA-9KHF-A45623;;18.0;;;;;;TH1;HY1;ST1;BM1;
9KHG;1;HAMMURABI (KUWAIT);MSNG;40;MSNG;MSNG;SA;1985-01-01;1995-01-01;SA-9KHG-H56123;;29.0;;42.0;;;;TH1;HY1;ST1;BM1;AN1
9KIL;2;AL QURAIN (KUWAIT);MSNG;10;MSNG;MSNG;AU;1985-01-01;1995-01-01;AU-9KIL-A42652;;22.0;;;;;;TH1;HY1;ST1;BM1;
9KJH;1;JEBEL ALI;MSNG;70;MSNG;MSNG;US;1988-01-01;1995-01-01;US-9KJH-J14400;;23.0;;30.0;;;;TH1;;ST1;BM1;AN1
9KKP;2;AL YASRAH (KUWAIT);MSNG;10;MSNG;MSNG;AU;1992-01-01;1995-01-01;AU-9KKP-A42623;;30.0;;;;;;TH1;HY1;ST1;BM1;
9KKQ;2;AL HANA (KUWAIT);MSNG;40;MSNG;MSNG;SA;1985-01-01;1995-01-01;SA-9KKQ-A45230;;15.0;;;;;;TH1;HY1;ST1;BM1;
9KKS;1;AL KUWAIT (KUWAIT);MSNG;10;MSNG;MSNG;AU;1992-01-01;1995-01-01;AU-9KKS-A42323;;34.0;;;;;;TH1;HY1;ST1;BM1;
9MA13;1;MIKE 3;MSNG;40;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MA13-M20000;;29.0;;33.0;;;;;;ST1;BM1;AN1
9MAC5;3;PERNAS SEKOI;MSNG;10;MSNG;MSNG;MY;1987-01-01;1995-01-01;MY-9MAC5-P65220;;15.0;;15.0;;;;TH1;HY1;ST1;BM1;AN1
9MAE8;2;ALAM INDAH;MSNG;10;MSNG;MSNG;MY;1987-01-01;1995-01-01;MY-9MAE8-A45530;;15.0;;15.0;;;;TH1;HY1;ST1;BM1;AN1
9MAF4;1;BUNGA ANGGERIK;MSNG;70;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MAF4-B52526;;22.0;;35.0;;;;;HY1;ST1;BM1;AN1
9MAF5;1;BUNGA CENDERAWASIH;MSNG;40;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MAF5-B52253;;20.0;;35.0;;;;;HY1;ST1;BM1;AN1
9MAF6;1;BUNGA MAWAR;MSNG;40;MSNG;MSNG;MY;1992-01-01;1995-01-01;MY-9MAF6-B52560;;30.0;;39.0;;;;;HY1;ST1;BM1;AN1
9MAF7;1;BUNGA TANJUNG;MSNG;40;MSNG;MSNG;MY;1992-01-01;1995-01-01;MY-9MAF7-B52352;;20.0;;35.0;;;;;HY1;ST1;BM1;AN1
9MAH9;4;PERNAS SAFARI;MSNG;10;MSNG;MSNG;MY;1990-01-01;1997-01-01;MY-9MAH9-P65216;;12.0;;12.0;;;;TH1;HY1;ST1;BM1;AN1
9MAO7;1;PERNAS TELOK EWA;MSNG;40;MSNG;MSNG;MY;1988-01-01;1995-01-01;MY-9MAO7-P65234;;8.0;;;;;;TH1;HY1;ST1;BM1;
9MAP5;2;KOTA MACHAN;MSNG;70;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MAP5-K35250;;18.0;;;;;;TH1;;ST1;BM1;
9MAR;1;ALAM TENANG;MSNG;40;MSNG;MSNG;MY;1987-01-01;1994-01-01;MY-9MAR-A45355;;12.0;;12.0;;;;;HY1;ST1;BM1;AN1
9MAR3;2;PRIMA SATU;MSNG;10;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MAR3-P65230;;15.0;;26.0;;;;;HY1;ST1;BM1;AN1
9MAR4;1;CRUISE MUHIBBAH;MSNG;10;MSNG;MSNG;MY;1987-01-01;1994-01-01;MY-9MAR4-C62510;;20.0;;20.0;;;;TH1;HY1;ST1;BM1;AN1
9MAR9;1;ALAM TENANG;MSNG;40;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MAR9-A45355;;12.0;;12.0;;;;;HY1;ST1;BM1;AN1
9MAS3;1;PRIMA DUA;MSNG;40;MSNG;MSNG;MY;1988-01-01;1995-01-01;MY-9MAS3-P65300;;13.0;;20.0;;;;TH1;HY1;ST1;BM1;AN1
9MAS6;1;KOTA BAHAGIA;MSNG;40;MSNG;MSNG;MY;1988-01-01;1995-01-01;MY-9MAS6-K31200;;12.0;;;;;;TH1;;ST1;BM1;
9MAS7;1;PERNAS SUASA;MSNG;40;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MAS7-P65220;;15.0;;33.0;;;;;HY1;ST1;BM1;AN1
9MAV3;2;ALAM AMAN;MSNG;10;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MAV3-A45550;;20.0;;33.0;;;;TH1;HY1;ST1;BM1;AN1
9MAY6;1;PERNAS PROTON;MSNG;10;MSNG;MSNG;MY;1988-01-01;1995-01-01;MY-9MAY6-P65216;;15.0;;24.0;;;;TH1;HY1;ST1;BM1;AN1
9MAZ5;1;KOTA MAKMUR;MSNG;70;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MAZ5-K35256;;21.0;;;;;;TH1;HY1;ST1;BM1;
9MBA4;1;ALAM TANGKAS;MSNG;40;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MBA4-A45352;;15.0;;;;;;;HY1;ST1;BM1;
9MBA5;1;ALAM TABAH;MSNG;40;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MBA5-A45310;;14.0;;;;;;;HY1;ST1;BM1;
9MBA6;1;ALAM TENAGA;MSNG;70;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MBA6-A45352;;14.0;;;;;;;HY1;ST1;BM1;
9MBB6;1;ALAM TELADAN;MSNG;40;MSNG;MSNG;MY;1992-01-01;1993-01-01;MY-9MBB6-A45343;;;;;;;;;;;;
9MBC4;1;KOTA MESRA;MSNG;40;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MBC4-K35260;;15.0;;;;;;TH1;;ST1;BM1;
9MBC7;1;BUNGA KASTURI;MSNG;70;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MBC7-B52223;;15.0;;36.0;;;;;HY1;ST1;BM1;AN1
9MBD6;1;BUNGA SEMARAK;MSNG;40;MSNG;MSNG;MY;1992-01-01;1995-01-01;MY-9MBD6-B52256;;31.0;;39.0;;;;;HY1;ST1;BM1;AN1
9MBD7;1;BUNGA SIANTAN;MSNG;40;MSNG;MSNG;MY;1992-01-01;1995-01-01;MY-9MBD7-B52253;;15.0;;25.0;;;;;HY1;ST1;BM1;AN1
9MBE3;1;BUNGA DELIMA;MSNG;40;MSNG;MSNG;MY;1992-01-01;1995-01-01;MY-9MBE3-B52345;;30.0;;39.0;;;;TH1;HY1;ST1;BM1;AN1
9MFV;1;TOMOH SATU;MSNG;40;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MFV-T52300;;12.0;;;;;;TH1;HY1;ST1;BM1;
9MIZ;1;JOHAN III;MSNG;10;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MIZ-J50000;;20.0;;20.0;;;;TH1;HY1;ST1;BM1;AN1
9MLU;1;KD SRI BANGI;MSNG;70;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MLU-K32615;;9.0;;;;;;;;;;
9MLV;1;KD RAJA JAROM;MSNG;70;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MLV-K36226;;12.0;;;;;;;HY1;ST1;BM1;
9MOS;1;KD KASTURI;MSNG;70;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MOS-K32236;;9.0;;24.0;;;;;HY1;ST1;;AN1
9MOT;1;KD LEKIR;MSNG;70;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MOT-K34260;;9.0;;24.0;;;;TH1;;ST1;BM1;AN1
9MOY;1;KD MAHAWANGSA;MSNG;70;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MOY-K35520;;16.0;;26.0;;;;;HY1;ST1;BM1;AN1
9MQQ;1;STENA BRITANNICA;MSNG;10;MSNG;MSNG;GB;1987-01-01;1994-01-01;GB-9MQQ-S35163;;26.0;;;;;;TH1;HY1;ST1;BM1;
9MSI;4;BUNGA MELOR;MSNG;10;MSNG;MSNG;MY;1988-01-01;1995-01-01;MY-9MSI-B52546;;17.0;;36.0;;;;TH1;HY1;ST1;BM1;AN1
9MSM;1;TENAGA DUA;MSNG;10;MSNG;MSNG;MY;1985-01-01;1995-01-01;MY-9MSM-T52300;;33.0;;48.0;;;;TH1;HY1;ST1;BM1;AN1
9MSR;1;JOHAN II;MSNG;40;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MSR-J50000;;13.0;;;;;;TH1;HY1;ST1;BM1;
9MSS;3;BUNGA PERMAI;MSNG;10;MSNG;MSNG;SG;1986-01-01;1995-01-01;SG-9MSS-B52165;;23.0;;35.0;;;;TH1;HY1;ST1;BM1;AN1
9MTA;5;BUNGA TERATAI;MSNG;10;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MTA-B52363;;15.0;;15.0;;;;TH1;HY1;ST1;BM1;AN1
9MTE;1;TENAGA TIGA;MSNG;10;MSNG;MSNG;MY;1987-01-01;1995-01-01;MY-9MTE-T52320;;34.0;;49.0;;;;TH1;HY1;ST1;BM1;AN1
9MTK;6;BUNGA MELATI;MSNG;10;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MTK-B52543;;15.0;;15.0;;;;TH1;HY1;ST1;BM1;AN1
9MTP;2;RIMULA;MSNG;10;MSNG;MSNG;GB;1991-01-01;1997-01-01;GB-9MTP-R54000;;25.0;;;;;;TH1;HY1;ST1;BM1;
9MTS;1;TENAGA LIMA;MSNG;10;MSNG;MSNG;MY;1987-01-01;1995-01-01;MY-9MTS-T52450;;34.0;;49.0;;;;TH1;HY1;ST1;BM1;AN1
9MTT;5;BUNGA ANGSANA;MSNG;10;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MTT-B52525;;17.0;;17.0;;;;TH1;HY1;ST1;BM1;AN1
9MTU;2;BUNGA SURIA (MALAYSIA);MSNG;10;MSNG;MSNG;HK;1989-01-01;1993-01-01;HK-9MTU-B52265;;30.0;;49.0;;;;TH1;HY1;ST1;BM1;AN1
9MTW;1;BUNGA TEMBUSU;MSNG;70;MSNG;MSNG;US;1989-01-01;1995-01-01;US-9MTW-B52351;;22.0;;30.0;;;;TH1;;ST1;BM1;AN1
9MTZ;4;BUNGA SEROJA;MSNG;10;MSNG;MSNG;MY;1986-01-01;1995-01-01;MY-9MTZ-B52262;;18.0;;18.0;;;;TH1;HY1;ST1;BM1;AN1
9MUC;1;TENAGA SATU;MSNG;10;MSNG;MSNG;MY;1987-01-01;1993-01-01;MY-9MUC-T52230;;33.0;;48.0;;;;TH1;HY1;ST1;BM1;AN1
9MUD;1;TENAGA SATU;MSNG;10;MSNG;MSNG;MY;1986-01-01;1994-01-01;MY-9MUD-T52230;;33.0;;48.0;;;;TH1;HY1;ST1;BM1;AN1
9MUG;1;TENAGA EMPAT;MSNG;10;MSNG;MSNG;MY;1985-01-01;1995-01-01;MY-9MUG-T52513;;33.0;;48.0;;;;TH1;HY1;ST1;BM1;AN1
9MUO;1;TENAGA SATU;MSNG;10;MSNG;MSNG;MY;1985-01-01;1995-01-01;MY-9MUO-T52230;;33.0;;48.0;;;;TH1;HY1;ST1;BM1;AN1
9MUP;6;BUNGA DAHLIA;MSNG;10;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MUP-B52340;;15.0;;24.0;;;;TH1;HY1;ST1;BM1;AN1
9MUT;2;BUNGA MELAWIS(MALAYSIA);MSNG;70;MSNG;MSNG;US;1985-01-01;1993-01-01;US-9MUT-B52542;;20.0;;30.0;;;;TH1;HY1;ST1;BM1;AN1
9MUV;1;SITI YUKA;MSNG;40;MSNG;MSNG;MY;1985-01-01;1995-01-01;MY-9MUV-S32000;;14.0;;26.0;;;;TH1;HY1;ST1;BM1;AN1
9MUY;4;BUNGA PENAGA;MSNG;10;MSNG;MSNG;MY;1986-01-01;1995-01-01;MY-9MUY-B52152;;15.0;;24.0;;;;TH1;HY1;ST1;BM1;AN1
9MUZ;4;BUNGA RAYA;MSNG;10;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MUZ-B52600;;18.0;;32.0;;;;TH1;HY1;ST1;BM1;AN1
9MVJ;1;BUNGA MAS;MSNG;10;MSNG;MSNG;MY;1987-01-01;1993-01-01;MY-9MVJ-B52520;;14.0;;23.0;;;;TH1;HY1;ST1;BM1;AN1
9MVK;5;BUNGA KEMUNING;MSNG;10;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MVK-B52255;;16.0;;26.0;;;;TH1;HY1;ST1;BM1;AN1
9MVL;5;BUNGA BUTANG;MSNG;40;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MVL-B52135;;17.0;;29.0;;;;;HY1;ST1;BM1;AN1
9MVP;1;PETRO LINTAS;MSNG;70;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MVP-P36453;;8.0;;;;;;TH1;HY1;ST1;BM1;
9MVU;1;ANTARA;MSNG;40;MSNG;MSNG;MY;1987-01-01;1993-01-01;MY-9MVU-A53600;;13.0;;;;;;TH1;;ST1;BM1;
9MWA;3;BUNGA SEPANG;MSNG;10;MSNG;MSNG;MY;1987-01-01;1995-01-01;MY-9MWA-B52215;;24.0;;24.0;;;;TH1;HY1;ST1;BM1;AN1
9MWG;5;BUNGA SELASIH;MSNG;40;MSNG;MSNG;NL;1992-01-01;1998-01-01;NL-9MWG-B52242;;22.0;;;;;;;HY1;ST1;BM1;
9MWH;5;BUNGA KESUMBA;MSNG;10;MSNG;MSNG;MY;1987-01-01;1995-01-01;MY-9MWH-B52225;;20.0;;20.0;;;;TH1;HY1;ST1;BM1;AN1
9MWJ;6;BUNGA MAS;MSNG;10;MSNG;MSNG;MY;1988-01-01;1995-01-01;MY-9MWJ-B52520;;14.0;;23.0;;;;TH1;HY1;ST1;BM1;AN1
9MWK;7;BUNGA SETAWAR;MSNG;10;MSNG;MSNG;MY;1990-01-01;1997-01-01;MY-9MWK-B52236;;14.0;;;;;;TH1;HY1;ST1;BM1;
9MWL;6;BUNGA BINDANG;MSNG;10;MSNG;MSNG;MY;1988-01-01;1995-01-01;MY-9MWL-B52153;;14.0;;14.0;;;;TH1;HY1;ST1;BM1;AN1
9MWS;2;RIMBA MARANTI (MALAYSIA);MSNG;10;MSNG;MSNG;CA;1985-01-01;1995-01-01;CA-9MWS-R51565;;19.0;;27.0;;;;TH1;HY1;;BM1;AN1
9MWT;1;RIMBA RAMIN (MALAYSIA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1995-01-01;CA-9MWT-R51655;;19.0;;30.0;;;;TH1;;;BM1;AN1
9MWU;4;RIMBA KERUING;MSNG;10;MSNG;MSNG;MY;1987-01-01;1994-01-01;MY-9MWU-R51265;;20.0;;31.0;;;;TH1;HY1;ST1;BM1;AN1
9MWV;4;RIMBA BALAU;MSNG;70;MSNG;MSNG;MY;1987-01-01;1995-01-01;MY-9MWV-R51140;;17.0;;;;;;TH1;HY1;ST1;BM1;
9MXC;2;JENSON II;MSNG;70;MSNG;MSNG;MY;1987-01-01;1994-01-01;MY-9MXC-J52500;;12.0;;;;;;TH1;HY1;;BM1;
9MXG;1;SEGANI SATU;MSNG;70;MSNG;MSNG;MY;1987-01-01;1995-01-01;MY-9MXG-S25230;;12.0;;;;;;TH1;;ST1;BM1;
9MXK;2;HONG HING;MSNG;40;MSNG;MSNG;MY;1988-01-01;1995-01-01;MY-9MXK-H52520;;9.0;;;;;;TH1;;ST1;BM1;
9MXZ;1;MALAYAN SUCCESS;MSNG;10;MSNG;MSNG;MY;1988-01-01;1995-01-01;MY-9MXZ-M45222;;16.0;;;;;;TH1;HY1;ST1;BM1;
9MYJ;1;BUNGA KESIDANG;MSNG;70;MSNG;MSNG;US;1992-01-01;1999-01-01;US-9MYJ-B52223;;;;;;;;;;;;
9MYK;2;BUNGA KANTAN (MALAYSIA);MSNG;10;MSNG;MSNG;CA;1989-01-01;1995-01-01;CA-9MYK-B52253;;20.0;;30.0;;;;TH1;HY1;ST1;BM1;AN1
9MYL;1;BUNGA SRIGADING;MSNG;70;MSNG;MSNG;CA;1989-01-01;1995-01-01;CA-9MYL-B52262;;22.0;;32.0;;;;TH1;;;BM1;AN1
9MYM;1;BUNGA KENANGA;MSNG;70;MSNG;MSNG;US;1987-01-01;1994-01-01;US-9MYM-B52255;;;;;;;;;;;;
9MYQ;2;BUNGA KEKWA;MSNG;40;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MYQ-B52220;;15.0;;24.0;;;;TH1;;ST1;BM1;AN1
9MYR;1;BUNGA KIAMBANG;MSNG;70;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9MYR-B52251;;11.0;;20.0;;;;TH1;;ST1;BM1;AN1
9MYW;1;BUNGA KENANGA;MSNG;40;MSNG;MSNG;NL;1986-01-01;1993-01-01;NL-9MYW-B52255;;;;;;;;TH1;;;BM1;
9MZO;1;BUNGA KEMBOJA;MSNG;10;MSNG;MSNG;MY;1985-01-01;1995-01-01;MY-9MZO-B52251;;23.0;;35.0;;;;TH1;HY1;ST1;BM1;AN1
9MZY;3;PERNAS SIMEN;MSNG;70;MSNG;MSNG;MY;1987-01-01;1995-01-01;MY-9MZY-P65255;;14.0;;24.0;;;;TH1;;ST1;BM1;AN1
9NOS;1;NEPTUNE ZIRCON;MSNG;10;MSNG;MSNG;SG;1992-01-01;1995-01-01;SG-9NOS-N13526;;28.0;;40.0;;;;TH1;HY1;ST1;BM1;AN1
9OBV;1;BUKAVU (ZAIRE);MSNG;10;MSNG;MSNG;BE;1978-01-01;1995-01-01;BE-9OBV-B21260;;20.0;;;;;;TH1;HY1;ST1;BM1;
9OKA;1;KANANGA (ZAIRE);MSNG;10;MSNG;MSNG;BE;1978-01-01;1995-01-01;BE-9OKA-K55226;;23.0;;;;;;TH1;HY1;ST1;BM1;
9VAA;1;REEFER NANGKA;MSNG;10;MSNG;MSNG;GB;1990-01-01;1996-01-01;GB-9VAA-R16552;;18.0;;;;;;TH1;HY1;ST1;BM1;
9VAL;1;MAERSK TITAN;MSNG;70;MSNG;MSNG;US;1990-01-01;1997-01-01;US-9VAL-M62335;;;;;;;;;;;;
9VAN;1;POCANTICO;MSNG;70;MSNG;MSNG;US;1990-01-01;1997-01-01;US-9VAN-P25320;;;;;;;;;;;;
9VAP;4;PATTY;MSNG;40;MSNG;MSNG;NL;1992-01-01;1993-01-01;NL-9VAP-P30000;;18.0;;;;;;;HY1;ST1;BM1;
9VAQ;2;NEPTUNE PAVO;MSNG;10;MSNG;MSNG;SG;1983-01-01;1995-01-01;SG-9VAQ-N13511;;20.0;;28.0;;;;TH1;HY1;ST1;BM1;AN1
9VBC;3;DORTHE OLDENDORFF;MSNG;40;MSNG;MSNG;GF;1989-01-01;1995-01-01;GF-9VBC-D63435;;18.0;;;;;;TH1;HY1;ST1;BM1;
9VBO;1;REEFER JAMBU;MSNG;10;MSNG;MSNG;GB;1991-01-01;1998-01-01;GB-9VBO-R16251;;24.0;;;;;;TH1;HY1;ST1;BM1;
9VBQ;1;ALVA MAERSK;MSNG;70;MSNG;MSNG;US;1989-01-01;1996-01-01;US-9VBQ-A41562;;;;;;;;;;;;
9VBT;1;ARILD MAERSK;MSNG;10;MSNG;MSNG;US;1989-01-01;1995-01-01;US-9VBT-A64356;;26.0;;36.0;;;;TH1;;ST1;BM1;AN1
9VBX;1;NORDGLIMT (DENMARK);MSNG;10;MSNG;MSNG;CA;1989-01-01;1996-01-01;CA-9VBX-N63245;;22.0;;;;;;TH1;HY1;ST1;BM1;
9VBZ;1;MAHSURI (U.K.);MSNG;10;MSNG;MSNG;AU;1990-01-01;1997-01-01;AU-9VBZ-M26200;;27.0;;;;;;TH1;HY1;ST1;BM1;
9VCX;1;NEPTUNE KIKU;MSNG;10;MSNG;MSNG;SG;1988-01-01;1994-01-01;SG-9VCX-N13522;;22.0;;;;;;TH1;HY1;ST1;BM1;
9VDK;1;PAYSANDU;MSNG;70;MSNG;MSNG;US;1986-01-01;1993-01-01;US-9VDK-P25300;;17.0;;;;;;TH1;;ST1;BM1;
9VDL;1;IBN SENA;MSNG;10;MSNG;MSNG;SG;1992-01-01;1995-01-01;SG-9VDL-I15250;;17.0;;23.0;;;;TH1;HY1;ST1;BM1;AN1
9VDM;1;NEPTUNE IVORY;MSNG;10;MSNG;MSNG;SG;1986-01-01;1993-01-01;SG-9VDM-N13516;;17.0;;23.0;;;;TH1;HY1;ST1;BM1;AN1
9VDN;1;EUROTEXAS (SINGAPORE);MSNG;10;MSNG;MSNG;GF;1990-01-01;1996-01-01;GF-9VDN-E63225;;18.0;;;;;;TH1;HY1;ST1;BM1;
9VDO;2;MARITIME GRACE;MSNG;10;MSNG;MSNG;HK;1992-01-01;1995-01-01;HK-9VDO-M63526;;25.0;;33.0;;;;TH1;HY1;ST1;BM1;AN1
9VDR;1;EURO LOUISIANA;MSNG;10;MSNG;MSNG;GF;1990-01-01;1996-01-01;GF-9VDR-E64250;;22.0;;;;;;TH1;HY1;ST1;BM1;
9VDV;1;NEPTUNE LYNX;MSNG;10;MSNG;MSNG;SG;1990-01-01;1995-01-01;SG-9VDV-N13545;;24.0;;;;;;TH1;HY1;ST1;BM1;
9VEN;1;URSULA LEONHARDT;MSNG;40;MSNG;MSNG;GF;1986-01-01;1993-01-01;GF-9VEN-U62445;;12.0;;;;;;TH1;HY1;ST1;BM1;
9VEQ;1;BALTIC BREEZE;MSNG;10;MSNG;MSNG;GB;1992-01-01;1995-01-01;GB-9VEQ-B43216;;27.0;;;;;;TH1;HY1;ST1;BM1;
9VET;1;MARITIME LIGHT;MSNG;70;MSNG;MSNG;US;1992-01-01;1995-01-01;US-9VET-M63542;;20.0;;32.0;;;;TH1;HY1;ST1;BM1;AN1
9VEY;1;NEPTUNE SIRIUS;MSNG;10;MSNG;MSNG;SG;1983-01-01;1995-01-01;SG-9VEY-N13526;;20.0;;28.0;;;;TH1;HY1;ST1;BM1;AN1
9VFQ;2;OCEAN COMPETENCE;MSNG;10;MSNG;MSNG;HK;1992-01-01;1995-01-01;HK-9VFQ-O25251;;22.0;;24.0;;;;TH1;HY1;ST1;BM1;AN1
9VGD;1;NEPTUNE CANOPUS;MSNG;10;MSNG;MSNG;SG;1984-01-01;1995-01-01;SG-9VGD-N13525;;23.0;;32.0;;;;TH1;HY1;ST1;BM1;AN1
9VGE;1;NEPTUNE ALTAIR;MSNG;10;MSNG;MSNG;SG;1984-01-01;1995-01-01;SG-9VGE-N13543;;23.0;;32.0;;;;TH1;HY1;ST1;BM1;AN1
9VGS;1;KOTA BANTENG (SINGAPORE);MSNG;70;MSNG;MSNG;MY;1985-01-01;1995-01-01;MY-9VGS-K31535;;6.0;;;;;;;;;BM1;
9VGT;2;VIRGINIA STAR;MSNG;70;MSNG;MSNG;US;1985-01-01;1995-01-01;US-9VGT-V62523;;21.0;;31.0;;;;TH1;HY1;ST1;BM1;AN1
9VHG;1;HAPPY CHANCE (SINGAPORE);MSNG;10;MSNG;MSNG;GF;1990-01-01;1997-01-01;GF-9VHG-H12522;;16.0;;;;;;TH1;HY1;ST1;BM1;
9VHH;1;ENVOYAGER;MSNG;70;MSNG;MSNG;US;1992-01-01;1999-01-01;US-9VHH-E51260;;;;;;;;;;;;
9VHL;1;M.V. MINORU;MSNG;40;MSNG;MSNG;JP;1989-01-01;1995-01-01;JP-9VHL-M15560;;25.0;;35.0;;;;TH1;HY1;ST1;BM1;AN1
9VHQ;1;NEPTUNE JACINTH;MSNG;70;MSNG;MSNG;US;1991-01-01;1998-01-01;US-9VHQ-N13522;;;;;;;;;;;;
9VIB;1;NEPTUNE SHERATAN;MSNG;10;MSNG;MSNG;SG;1987-01-01;1995-01-01;SG-9VIB-N13526;;24.0;;;;;;TH1;HY1;ST1;BM1;
9VIH;1;EURO MEXICO (SINGAPORE);MSNG;10;MSNG;MSNG;GF;1990-01-01;1996-01-01;GF-9VIH-E65222;;18.0;;;;;;TH1;HY1;ST1;BM1;
9VJT;1;ACTUARIA (SINGAPORE);MSNG;10;MSNG;MSNG;GF;1987-01-01;1994-01-01;GF-9VJT-A23625;;20.0;;;;;;TH1;HY1;ST1;BM1;
9VLA;4;POSEIDON BREEZE;MSNG;10;MSNG;MSNG;JP;1991-01-01;1997-01-01;JP-9VLA-P23516;;20.0;;34.0;;;;TH1;HY1;ST1;BM1;AN1
9VLK;1;REEFER JAMBU;MSNG;10;MSNG;MSNG;GB;1986-01-01;1993-01-01;GB-9VLK-R16251;;24.0;;;;;;TH1;HY1;ST1;BM1;
9VLR;1;AMERICAN BEEFER;MSNG;40;MSNG;MSNG;NL;1987-01-01;1993-01-01;NL-9VLR-A56251;;;;;;;;;;;BM1;
9VME;1;PHIL FRUITS;MSNG;40;MSNG;MSNG;PH;1980-01-01;1995-01-01;PH-9VME-P41632;;12.0;;25.0;;;;TH1;;;BM1;AN1
9VMG;1;SINGA ACE;MSNG;70;MSNG;MSNG;US;1988-01-01;1995-01-01;US-9VMG-S52200;;;;;;;;;;;;
9VMM;1;NEPTUNE TOURMALINE;MSNG;70;MSNG;MSNG;US;1987-01-01;1994-01-01;US-9VMM-N13536;;;;;;;;;;;;
