call;record;name;freq;vsslM;vssl;atm;rcnty;valid_from;valid_to;uid;thmH1;platH;brmH1;anmH;anHL1;wwH;sstD1;th1;hy1;st1;bm1;an1
7LHM;1;YANOSHIMA MARU;MSNG;40;MSNG;MSNG;JP;1978-01-01;1985-01-01;JP-7LHM-Y52556;;17.0;;25.0;;;;TH1;HY1;ST1;BM1;AN1
7LKH;2;C.S. VALIANT;MSNG;10;MSNG;MSNG;JP;1981-01-01;1983-01-01;JP-7LKH-C14530;;16.0;;24.0;;;;TH1;HY1;ST1;BM1;AN1
7LNC;1;TENJIN MARU;MSNG;40;MSNG;MSNG;JP;1978-01-01;1984-01-01;JP-7LNC-T52560;;26.0;;30.0;;;;TH1;HY1;ST1;BM1;AN1
7LOA;1;JYOJIN MARU;MSNG;40;MSNG;MSNG;JP;1978-01-01;1984-01-01;JP-7LOA-J25600;;26.0;;30.0;;;;TH1;HY1;ST1;BM1;AN1
8444;1;FRESH OCEAN (JAPAN);MSNG;70;MSNG;MSNG;US;1980-01-01;1986-01-01;US-8444-F62252;;;;;;;;;;;;
8ABK;1;CHEVRON NAGASAKI (TANKER);MSNG;10;MSNG;MSNG;NL;1975-01-01;1983-01-01;NL-8ABK-C16522;;25.0;;;;;;TH1;HY1;ST1;BM1;
8JGG;1;KANETOSHI MARU;MSNG;40;MSNG;MSNG;JP;1977-01-01;1983-01-01;JP-8JGG-K53256;;25.0;;37.0;;;;TH1;HY1;ST1;BM1;AN1
8JLF;1;OCEAN LOG (JAPAN);MSNG;70;MSNG;MSNG;US;1978-01-01;1985-01-01;US-8JLF-O25421;;18.0;;28.0;;;;TH1;HY1;ST1;BM1;AN1
8JXB;1;AMERICAN HIGHWAY (JAPAN);MSNG;70;MSNG;MSNG;US;1981-01-01;1988-01-01;US-8JXB-A56252;;;;;;;;;;;;
8KCJ;1;PHOENIX (JAPAN);MSNG;70;MSNG;MSNG;US;1982-01-01;1985-01-01;US-8KCJ-P52150;;16.0;;26.0;;;;TH1;HY1;ST1;BM1;AN1
8KRN;1;FUJISAN MARU;MSNG;10;MSNG;MSNG;JP;1981-01-01;1983-01-01;JP-8KRN-F22560;;22.0;;36.0;;;;TH1;HY1;ST1;BM1;AN1
8KSF;2;YAMAHIRO MARU;MSNG;10;MSNG;MSNG;JP;1982-01-01;1983-01-01;JP-8KSF-Y56560;;26.0;;32.0;;;;TH1;HY1;ST1;BM1;AN1
8KVA;3;AIHOU MARU;MSNG;10;MSNG;MSNG;JP;1982-01-01;1988-01-01;JP-8KVA-A56000;;16.0;;34.0;;;;TH1;HY1;ST1;BM1;AN1
8KVL;1;GENTLE RIVER;MSNG;40;MSNG;MSNG;JP;1980-01-01;1986-01-01;JP-8KVL-G53461;;17.0;;20.0;;;;TH1;HY1;ST1;BM1;AN1
8KWG;1;MUSE BELL;MSNG;40;MSNG;MSNG;JP;1980-01-01;1986-01-01;JP-8KWG-M21400;;14.0;;19.0;;;;TH1;HY1;ST1;BM1;AN1
8KXF;1;YUNIVASALU UINGU;MSNG;10;MSNG;MSNG;JP;1981-01-01;1987-01-01;JP-8KXF-Y51245;;20.0;;28.0;;;;TH1;HY1;ST1;BM1;AN1
8KZJ;1;ALBION;MSNG;10;MSNG;MSNG;JP;1980-01-01;1986-01-01;JP-8KZJ-A41500;;18.0;;24.0;;;;TH1;HY1;ST1;BM1;AN1
8MJO;1;EASTERN POLARIS;MSNG;10;MSNG;MSNG;PH;1980-01-01;1995-01-01;PH-8MJO-E23651;;18.0;;25.0;;;;TH1;HY1;ST1;BM1;AN1
9GBC;3;SUBIN RIVER (GHANA);MSNG;70;MSNG;MSNG;US;1978-01-01;1986-01-01;US-9GBC-S15616;;15.0;;;;;;TH1;HY1;ST1;BM1;
9GTI;3;LAKE BOSOMTWE (GHANA);MSNG;70;MSNG;MSNG;US;1978-01-01;1986-01-01;US-9GTI-L21253;;16.0;;;;;;TH1;HY1;ST1;BM1;
9GVG;1;BENYA RIVER (GHANA);MSNG;70;MSNG;MSNG;US;1977-01-01;1983-01-01;US-9GVG-B56162;;14.0;;;;;;TH1;HY1;ST1;BM1;
9GWA;1;KLORTE LAGOON (GHANA);MSNG;70;MSNG;MSNG;US;1978-01-01;1985-01-01;US-9GWA-K46342;;14.0;;;;;;TH1;;ST1;BM1;
9JZA;1;MULUNGUSHI;MSNG;10;MSNG;MSNG;TZ;1978-01-01;1995-01-01;TZ-9JZA-M45220;;12.0;;;;;;TH1;HY1;ST1;BM1;
9KCJ;2;AL SHAMIAH;MSNG;10;MSNG;MSNG;GB;1978-01-01;1985-01-01;GB-9KCJ-A42500;;20.0;;;;;;TH1;HY1;ST1;BM1;
9KCM;1;AL SHUWAIKH (KUWAIT);MSNG;10;MSNG;MSNG;AU;1978-01-01;1985-01-01;AU-9KCM-A42223;;12.0;;;;;;TH1;HY1;ST1;BM1;
9KCY;1;AL AHMADIAH;MSNG;10;MSNG;MSNG;GB;1978-01-01;1985-01-01;GB-9KCY-A45300;;20.0;;;;;;TH1;HY1;ST1;BM1;
9KDC;2;AL RUMAITHIAH;MSNG;10;MSNG;MSNG;GB;1978-01-01;1985-01-01;GB-9KDC-A46530;;20.0;;;;;;TH1;HY1;ST1;BM1;
9KDV;2;IBN RUSHD;MSNG;10;MSNG;MSNG;GB;1978-01-01;1985-01-01;GB-9KDV-I15623;;20.0;;;;;;TH1;HY1;ST1;BM1;
9KEB;2;AL KHALEEJ (KUWAIT);MSNG;10;MSNG;MSNG;AU;1978-01-01;1995-01-01;AU-9KEB-A42423;;18.0;;;;;;TH1;HY1;ST1;BM1;
9KEG;1;IBN ABDOUN;MSNG;10;MSNG;MSNG;GB;1977-01-01;1984-01-01;GB-9KEG-I15135;;20.0;;;;;;TH1;HY1;ST1;BM1;
9KFE;1;MASHAALAH (KUWAIT);MSNG;10;MSNG;MSNG;AU;1978-01-01;1985-01-01;AU-9KFE-M24230;;17.0;;;;;;TH1;HY1;ST1;BM1;
9KFP;2;IBN MALIK (KUWAIT);MSNG;40;MSNG;MSNG;HK;1981-01-01;1988-01-01;HK-9KFP-I15423;;22.0;;;;;;TH1;HY1;ST1;BM1;
9KIM;1;AL YASSRAH (KUWAIT);MSNG;10;MSNG;MSNG;AU;1981-01-01;1988-01-01;AU-9KIM-A42623;;24.0;;;;;;TH1;HY1;ST1;BM1;
9KSX;1;DANAH;MSNG;10;MSNG;MSNG;GB;1982-01-01;1988-01-01;GB-9KSX-D50000;;25.0;;;;;;TH1;HY1;ST1;BM1;
9KSY;1;KUBBAR;MSNG;10;MSNG;MSNG;GB;1981-01-01;1988-01-01;GB-9KSY-K16000;;;;;;;;TH1;HY1;ST1;BM1;
9KSZ;1;QAROUH;MSNG;10;MSNG;MSNG;GB;1982-01-01;1989-01-01;GB-9KSZ-Q60000;;;;;;;;TH1;HY1;ST1;BM1;
9MQQ;1;MERZARIO HISPANIA;MSNG;10;MSNG;MSNG;GB;1982-01-01;1989-01-01;GB-9MQQ-M62621;;23.0;;;;;;TH1;HY1;ST1;BM1;
9MSI;1;BUNGA MELOR;MSNG;10;MSNG;MSNG;MY;1978-01-01;1986-01-01;MY-9MSI-B52546;;18.0;;31.0;;;;TH1;HY1;ST1;BM1;AN1
9MSR;1;BUNGA BUTANG;MSNG;10;MSNG;MSNG;MY;1978-01-01;1985-01-01;MY-9MSR-B52135;;11.0;;;;;;TH1;HY1;ST1;BM1;
9MSS;1;BUNGA PERMAI;MSNG;70;MSNG;MSNG;NL;1980-01-01;1985-01-01;NL-9MSS-B52165;;;;;;;;;;;;
9MST;2;BUNGA ORKID;MSNG;10;MSNG;MSNG;MY;1982-01-01;1984-01-01;MY-9MST-B52623;;18.0;;25.0;;;;TH1;HY1;ST1;BM1;AN1
9MSY;2;BUNGA TANJUNG;MSNG;10;MSNG;MSNG;MY;1982-01-01;1984-01-01;MY-9MSY-B52352;;18.0;;25.0;;;;TH1;HY1;ST1;BM1;AN1
9MTA;1;BUNGA TERATAI;MSNG;10;MSNG;MSNG;MY;1978-01-01;1984-01-01;MY-9MTA-B52363;;18.0;;27.0;;;;TH1;HY1;ST1;BM1;AN1
9MTK;2;BUNGA MELATI;MSNG;10;MSNG;MSNG;MY;1982-01-01;1984-01-01;MY-9MTK-B52543;;18.0;;25.0;;;;TH1;HY1;ST1;BM1;AN1
9MTR;1;BUNGA CHEMPAKA (MALAYSIA);MSNG;70;MSNG;MSNG;US;1981-01-01;1988-01-01;US-9MTR-B52251;;;;;;;;;;;;
9MTT;1;BUNGA ANGSANA;MSNG;10;MSNG;MSNG;MY;1978-01-01;1984-01-01;MY-9MTT-B52525;;18.0;;27.0;;;;TH1;HY1;ST1;BM1;AN1
9MTU;2;BUNGA SURIA;MSNG;10;MSNG;MSNG;SG;1982-01-01;1986-01-01;SG-9MTU-B52260;;23.0;;35.0;;;;TH1;HY1;ST1;BM1;AN1
9MTW;1;BUNGA TEMBUSU;MSNG;10;MSNG;MSNG;MY;1978-01-01;1985-01-01;MY-9MTW-B52351;;23.0;;32.0;;;;TH1;HY1;ST1;BM1;AN1
9MTZ;2;BUNGA SEROJA;MSNG;10;MSNG;MSNG;MY;1982-01-01;1985-01-01;MY-9MTZ-B52262;;20.0;;25.0;;;;TH1;HY1;ST1;BM1;AN1
9MUC;1;BUNGA SAGA;MSNG;10;MSNG;MSNG;MY;1981-01-01;1988-01-01;MY-9MUC-B52220;;16.0;;;;;;TH1;HY1;;BM1;
9MUP;1;BUNGA DAHLIA;MSNG;40;MSNG;MSNG;MY;1982-01-01;1984-01-01;MY-9MUP-B52340;;15.0;;;;;;TH1;;ST1;BM1;
9MUT;1;BUNGA MELAWIS;MSNG;10;MSNG;MSNG;MY;1978-01-01;1985-01-01;MY-9MUT-B52542;;23.0;;32.0;;;;TH1;HY1;ST1;BM1;AN1
9MUU;1;BUNGA MAWAR;MSNG;70;MSNG;MSNG;NL;1980-01-01;1985-01-01;NL-9MUU-B52560;;;;;;;;;;;;
9MUY;1;BUNGA PENAGA;MSNG;40;MSNG;MSNG;MY;1982-01-01;1984-01-01;MY-9MUY-B52152;;15.0;;18.0;;;;TH1;;ST1;BM1;AN1
9MUZ;1;BUNGA RAYA;MSNG;10;MSNG;MSNG;MY;1978-01-01;1986-01-01;MY-9MUZ-B52600;;18.0;;31.0;;;;TH1;HY1;ST1;BM1;AN1
9MWA;1;BUNGA SEPANG;MSNG;70;MSNG;MSNG;NL;1980-01-01;1983-01-01;NL-9MWA-B52215;;;;;;;;;;;;
9MWG;1;BUNGA SELASHI;MSNG;70;MSNG;MSNG;NL;1980-01-01;1984-01-01;NL-9MWG-B52242;;;;;;;;;;;;
9MWH;2;BUNGA KESUMBA;MSNG;40;MSNG;MSNG;MY;1982-01-01;1984-01-01;MY-9MWH-B52225;;20.0;;;;;;TH1;HY1;ST1;BM1;
9MWJ;2;BUNGA MAS;MSNG;10;MSNG;MSNG;MY;1982-01-01;1984-01-01;MY-9MWJ-B52520;;15.0;;23.0;;;;TH1;HY1;ST1;BM1;AN1
9MWK;2;BUNGA SETAWAR;MSNG;10;MSNG;MSNG;MY;1982-01-01;1984-01-01;MY-9MWK-B52236;;15.0;;23.0;;;;TH1;HY1;ST1;BM1;AN1
9MWL;2;BUNGA BINDANG;MSNG;10;MSNG;MSNG;MY;1982-01-01;1984-01-01;MY-9MWL-B52153;;15.0;;23.0;;;;TH1;HY1;ST1;BM1;AN1
9MWM;2;BUNGA GELANG;MSNG;10;MSNG;MSNG;MY;1982-01-01;1985-01-01;MY-9MWM-B52245;;15.0;;23.0;;;;TH1;HY1;ST1;BM1;AN1
9MWN;1;BUNGA SRIPAGI (MALAYSIA);MSNG;70;MSNG;MSNG;US;1978-01-01;1985-01-01;US-9MWN-B52261;;17.0;;30.0;;;;TH1;HY1;ST1;BM1;AN1
9MWS;1;RIMBA MARANTI (MALAYSIA);MSNG;10;MSNG;MSNG;CA;1982-01-01;1985-01-01;CA-9MWS-R51565;;21.0;;;;;;TH1;HY1;;BM1;
9MWU;1;RIMBA KERUING;MSNG;10;MSNG;MSNG;MY;1978-01-01;1985-01-01;MY-9MWU-R51265;;19.0;;29.0;;;;TH1;HY1;ST1;BM1;AN1
9MWV;1;RIMBA BALAU;MSNG;70;MSNG;MSNG;NL;1982-01-01;1983-01-01;NL-9MWV-R51140;;;;;;;;;;;;
9OBV;1;BUKAVU (D.B. ZAIRE);MSNG;10;MSNG;MSNG;BE;1977-01-01;1983-01-01;BE-9OBV-B21312;;20.0;;;;;;TH1;HY1;ST1;BM1;
9OKA;1;KANANGA (ZAIRE);MSNG;10;MSNG;MSNG;BE;1978-01-01;1995-01-01;BE-9OKA-K55226;;23.0;;;;;;TH1;HY1;ST1;BM1;
9OMB;1;M. BANDAKA (D.B. ZAIRE);MSNG;10;MSNG;MSNG;BE;1977-01-01;1983-01-01;BE-9OMB-M15323;;20.0;;;;;;TH1;HY1;ST1;BM1;
9OMM;1;M'BUJI-MAYI (D.B. ZAIRE);MSNG;10;MSNG;MSNG;BE;1977-01-01;1983-01-01;BE-9OMM-M12531;;20.0;;;;;;TH1;HY1;ST1;BM1;
9OMP;1;M'POLO (D.B. ZAIRE);MSNG;10;MSNG;MSNG;BE;1977-01-01;1983-01-01;BE-9OMP-M14312;;20.0;;;;;;TH1;HY1;ST1;BM1;
9OOK;1;OKITO (D.B. ZAIRE);MSNG;10;MSNG;MSNG;BE;1977-01-01;1983-01-01;BE-9OOK-O23312;;14.0;;;;;;TH1;HY1;ST1;BM1;
9V2262;2;M.V. TAPAH;MSNG;40;MSNG;MSNG;MY;1982-01-01;1989-01-01;MY-9V2262-M13100;;13.0;;;;;;;;;BM1;
9V2372;1;WILD ROVER;MSNG;10;MSNG;MSNG;AU;1982-01-01;1989-01-01;AU-9V2372-W43616;;10.0;;;;;;TH1;HY1;ST1;BM1;
9V2393;1;TROPIC FURY;MSNG;10;MSNG;MSNG;AU;1978-01-01;1985-01-01;AU-9V2393-T61216;;10.0;;;;;;TH1;HY1;ST1;BM1;
9VAF;1;NEPTUNE RUBY;MSNG;10;MSNG;MSNG;SG;1977-01-01;1984-01-01;SG-9VAF-N13561;;18.0;;;;;;TH1;HY1;ST1;BM1;
9VAH;1;KIM HAE;MSNG;40;MSNG;MSNG;KR;1977-01-01;1983-01-01;KR-9VAH-K50000;;20.0;;22.0;;;;TH1;HY1;ST1;BM1;AN1
9VAI;1;AURORE (SINGAPORE);MSNG;10;MSNG;MSNG;AU;1978-01-01;1985-01-01;AU-9VAI-A66252;;14.0;;;;;;TH1;HY1;ST1;BM1;
9VAJ;1;SEATRAIN TRENTON;MSNG;70;MSNG;MSNG;US;1980-01-01;1986-01-01;US-9VAJ-S36536;;;;;;;;;;;;
9VAO;2;STINNES ZEPHIR;MSNG;70;MSNG;MSNG;US;1978-01-01;1985-01-01;US-9VAO-S35216;;15.0;;;;;;TH1;HY1;ST1;BM1;
9VAQ;1;NEPTUNE PAVO;MSNG;10;MSNG;MSNG;SG;1982-01-01;1983-01-01;SG-9VAQ-N13511;;;;;;;;TH1;HY1;ST1;BM1;
9VAR;1;WILLINE TOYO (SINGAPORE);MSNG;40;MSNG;MSNG;HK;1982-01-01;1985-01-01;HK-9VAR-W45325;;19.0;;;;;;TH1;HY1;ST1;BM1;
9VAW;1;ARIANE (SINGAPORE);MSNG;10;MSNG;MSNG;AU;1978-01-01;1985-01-01;AU-9VAW-A65252;;14.0;;;;;;TH1;HY1;ST1;BM1;
9VBC;1;DORTHE OLDENDORFF;MSNG;40;MSNG;MSNG;GF;1977-01-01;1984-01-01;GF-9VBC-D63435;;13.0;;;;;;TH1;HY1;ST1;BM1;
9VBE;2;CYPRESS KING;MSNG;10;MSNG;MSNG;JP;1978-01-01;1985-01-01;JP-9VBE-C16252;;28.0;;39.0;;;;TH1;HY1;ST1;BM1;AN1
9VBG;2;MEDIOLANUM (SINGAPORE);MSNG;70;MSNG;MSNG;US;1978-01-01;1985-01-01;US-9VBG-M34552;;24.0;;;;;;TH1;HY1;ST1;BM1;
9VBI;1;ADVARA;MSNG;10;MSNG;MSNG;AU;1982-01-01;1989-01-01;AU-9VBI-A31600;;17.0;;;;;;TH1;HY1;ST1;BM1;
9VBQ;1;KOREA PHOENIX;MSNG;70;MSNG;MSNG;US;1977-01-01;1983-01-01;US-9VBQ-K61520;;15.0;;24.0;;;;TH1;HY1;ST1;BM1;AN1
9VBR;1;HONGKONG PHOENIX;MSNG;70;MSNG;MSNG;US;1977-01-01;1984-01-01;US-9VBR-H52521;;15.0;;24.0;;;;TH1;HY1;ST1;BM1;AN1
9VBS;1;TAIWAN PHOENIX;MSNG;70;MSNG;MSNG;US;1977-01-01;1984-01-01;US-9VBS-T51520;;15.0;;24.0;;;;TH1;HY1;ST1;BM1;AN1
9VBX;1;DURIAN;MSNG;10;MSNG;MSNG;SE;1982-01-01;1988-01-01;SE-9VBX-D65000;;16.0;;;;;;TH1;HY1;ST1;BM1;
9VCC;2;DALMAR (SINGAPORE);MSNG;40;MSNG;MSNG;GF;1977-01-01;1984-01-01;GF-9VCC-D45625;;14.0;;;;;;TH1;HY1;ST1;BM1;
9VCE;1;NEPTUNE CYPRINE;MSNG;10;MSNG;MSNG;SG;1978-01-01;1985-01-01;SG-9VCE-N13521;;17.0;;25.0;;;;TH1;HY1;ST1;BM1;AN1
9VCJ;3;IMME OLDENDORFF (SING);MSNG;10;MSNG;MSNG;GF;1978-01-01;1985-01-01;GF-9VCJ-I54353;;16.0;;;;;;TH1;HY1;ST1;BM1;
9VDD;1;T F L LIBERTY (SINGAPORE);MSNG;10;MSNG;MSNG;US;1978-01-01;1985-01-01;US-9VDD-T14163;;21.0;;30.0;;;;TH1;HY1;;BM1;AN1
9VDK;1;PAYSANDU (SINGAPORE);MSNG;70;MSNG;MSNG;US;1978-01-01;1985-01-01;US-9VDK-P25325;;17.0;;;;;;TH1;;ST1;BM1;
9VDL;2;NEPTUNE EMERALD;MSNG;10;MSNG;MSNG;SG;1977-01-01;1984-01-01;SG-9VDL-N13556;;17.0;;23.0;;;;TH1;HY1;ST1;BM1;AN1
9VDM;1;NEPTUNE SAPPHIRE;MSNG;10;MSNG;MSNG;SG;1975-01-01;1983-01-01;SG-9VDM-N13521;;17.0;;23.0;;;;TH1;HY1;ST1;BM1;AN1
9VDR;1;E.L.M.A. UNO (SINGAPORE);MSNG;10;MSNG;MSNG;GF;1982-01-01;1989-01-01;GF-9VDR-E45525;;22.0;;;;;;TH1;HY1;ST1;BM1;
9VDV;1;NOPAL RAVENNA (SINGAPORE);MSNG;40;MSNG;MSNG;GF;1977-01-01;1984-01-01;GF-9VDV-N14615;;22.0;;;;;;TH1;HY1;ST1;BM1;
9VEF;1;SEAFALCON (SINGAPORE);MSNG;40;MSNG;MSNG;GF;1980-01-01;1987-01-01;GF-9VEF-S14252;;18.0;;;;;;TH1;HY1;ST1;BM1;
9VEN;1;EASTERN DALE;MSNG;10;MSNG;MSNG;JP;1977-01-01;1983-01-01;JP-9VEN-E23653;;28.0;;45.0;;;;TH1;HY1;ST1;BM1;AN1
9VFB;1;NORDHEIDE (SINGAPORE);MSNG;70;MSNG;MSNG;US;1981-01-01;1987-01-01;US-9VFB-N63325;;14.0;;20.0;;;;TH1;HY1;ST1;BM1;AN1
9VFD;1;HILLE OLDENDORFF;MSNG;40;MSNG;MSNG;GF;1977-01-01;1984-01-01;GF-9VFD-H44353;;13.0;;;;;;TH1;HY1;ST1;BM1;
9VFG;1;RHODOS (SINGAPORE);MSNG;10;MSNG;MSNG;GF;1977-01-01;1983-01-01;GF-9VFG-R32521;;16.0;;;;;;TH1;HY1;ST1;BM1;
9VFX;1;GOLDEN CITY;MSNG;10;MSNG;MSNG;SG;1975-01-01;1983-01-01;SG-9VFX-G43523;;14.0;;;;;;TH1;HY1;ST1;BM1;
9VGB;2;LUDOLF OLDENDORFF;MSNG;40;MSNG;MSNG;GF;1977-01-01;1984-01-01;GF-9VGB-L34143;;22.0;;;;;;TH1;HY1;ST1;BM1;
9VGT;1;VIRGINIA STAR;MSNG;70;MSNG;MSNG;US;1978-01-01;1985-01-01;US-9VGT-V62523;;21.0;;31.0;;;;TH1;HY1;ST1;BM1;AN1
9VGU;1;TATRA (SINGAPORE);MSNG;40;MSNG;MSNG;HK;1977-01-01;1983-01-01;HK-9VGU-T36252;;;;;;;;TH1;HY1;ST1;BM1;
9VHD;5;KENINGAU;MSNG;10;MSNG;MSNG;SG;1977-01-01;1983-01-01;SG-9VHD-K55200;;16.0;;21.0;;;;TH1;HY1;ST1;BM1;AN1
9VHI;1;CATHARINA OLDENDORFF;MSNG;40;MSNG;MSNG;GF;1981-01-01;1988-01-01;GF-9VHI-C36543;;18.0;;;;;;TH1;HY1;ST1;BM1;
9VHJ;1;KOTA BALI;MSNG;10;MSNG;MSNG;AU;1977-01-01;1983-01-01;AU-9VHJ-K31400;;;;;;;;TH1;HY1;ST1;BM1;
9VHO;2;FRAUENFELS (SINGAPORE);MSNG;10;MSNG;MSNG;GF;1977-01-01;1984-01-01;GF-9VHO-F65142;;16.0;;;;;;TH1;HY1;ST1;BM1;
9VHW;1;EUROBRIDGE CROSS;MSNG;10;MSNG;MSNG;GF;1980-01-01;1987-01-01;GF-9VHW-E61632;;16.0;;;;;;TH1;HY1;ST1;BM1;
9VIB;1;BATE BRIDGE (SINGAPORE);MSNG;10;MSNG;MSNG;GF;1977-01-01;1984-01-01;GF-9VIB-B31632;;16.0;;;;;;TH1;HY1;ST1;BM1;
9VIF;1;OSTERFEHN (SINGAPORE);MSNG;40;MSNG;MSNG;GF;1977-01-01;1983-01-01;GF-9VIF-O23615;;10.0;;;;;;TH1;HY1;ST1;BM1;
9VIP;1;ALTAVIA (SINGAPORE);MSNG;40;MSNG;MSNG;GF;1982-01-01;1984-01-01;GF-9VIP-A43125;;16.0;;;;;;TH1;HY1;ST1;BM1;
9VIQ;1;FREIENFELS (SINGAPORE);MSNG;40;MSNG;MSNG;GF;1977-01-01;1984-01-01;GF-9VIQ-F65142;;12.0;;;;;;TH1;HY1;ST1;BM1;
9VIR;2;KIM ANN;MSNG;10;MSNG;MSNG;SG;1978-01-01;1985-01-01;SG-9VIR-K55000;;18.0;;25.0;;;;TH1;HY1;ST1;BM1;AN1
9VIT;2;LEO STAR (SINGAPORE);MSNG;10;MSNG;MSNG;GF;1977-01-01;1983-01-01;GF-9VIT-L23625;;12.0;;;;;;TH1;HY1;ST1;BM1;
9VIU;2;TARONGA (SINGAPORE);MSNG;10;MSNG;MSNG;HK;1981-01-01;1988-01-01;HK-9VIU-T65225;;19.0;;;;;;TH1;HY1;ST1;BM1;
9VIV;2;GOLDEN DAFFODIL;MSNG;10;MSNG;MSNG;JP;1980-01-01;1986-01-01;JP-9VIV-G43531;;27.0;;43.0;;;;TH1;HY1;ST1;BM1;AN1
9VIZ;1;CAP SERRAT (SINGAPORE);MSNG;10;MSNG;MSNG;GF;1981-01-01;1988-01-01;GF-9VIZ-C12632;;15.0;;;;;;TH1;HY1;ST1;BM1;
9VKJ;1;REGENSTEIN (SINGAPORE);MSNG;10;MSNG;MSNG;GF;1977-01-01;1984-01-01;GF-9VKJ-R25235;;13.0;;;;;;TH1;HY1;ST1;BM1;
9VKR;1;WILLIAM (SINGAPORE);MSNG;10;MSNG;MSNG;GF;1978-01-01;1985-01-01;GF-9VKR-W45252;;18.0;;;;;;TH1;HY1;ST1;BM1;
9VLN;1;TAMANO (SINGAPORE);MSNG;10;MSNG;MSNG;HK;1978-01-01;1985-01-01;HK-9VLN-T55252;;;;;;;;TH1;HY1;ST1;BM1;
9VLS;1;CONTRACT MARINER;MSNG;10;MSNG;MSNG;GF;1981-01-01;1987-01-01;GF-9VLS-C53623;;14.0;;;;;;TH1;HY1;ST1;BM1;
9VMD;1;CONTRACT TRADER;MSNG;10;MSNG;MSNG;US;1980-01-01;1985-01-01;US-9VMD-C53623;;21.0;;;;;;TH1;HY1;ST1;BM1;
9VME;1;PHIL FRUITS;MSNG;40;MSNG;MSNG;PH;1980-01-01;1995-01-01;PH-9VME-P41632;;12.0;;25.0;;;;TH1;;;BM1;AN1
9VMM;1;NEPTUNE TOURMALINE;MSNG;10;MSNG;MSNG;SG;1980-01-01;1991-01-01;SG-9VMM-N13536;;15.0;;;;;;TH1;HY1;ST1;BM1;
9VMY;1;ANRO TEMASEK;MSNG;10;MSNG;MSNG;SG;1978-01-01;1983-01-01;SG-9VMY-A56352;;25.0;;37.0;;;;TH1;HY1;ST1;BM1;AN1
9VND;1;STRAITS ENTERPRISE;MSNG;10;MSNG;MSNG;SG;1978-01-01;1985-01-01;SG-9VND-S36325;;17.0;;24.0;;;;TH1;HY1;ST1;BM1;AN1
9VNS;1;NEPTUNE IRIS;MSNG;10;MSNG;MSNG;SG;1978-01-01;1986-01-01;SG-9VNS-N13562;;18.0;;;;;;TH1;HY1;ST1;BM1;
9VNT;1;NEPTUNE IOLITE;MSNG;10;MSNG;MSNG;SG;1980-01-01;1995-01-01;SG-9VNT-N13543;;18.0;;;;;;TH1;HY1;ST1;BM1;
9VNU;1;NEPTUNE LEO (SINGAPORE);MSNG;70;MSNG;MSNG;US;1980-01-01;1986-01-01;US-9VNU-N13542;;;;;;;;;;;;
9VNW;1;NEPTUNE CRYSTAL;MSNG;70;MSNG;MSNG;US;1981-01-01;1990-01-01;US-9VNW-N13526;;;;;;;;;;;;
9VOF;1;STRAITS STAR;MSNG;40;MSNG;MSNG;MY;1980-01-01;1987-01-01;MY-9VOF-S36323;;;;;;;;TH1;;ST1;BM1;
9VOG;1;UNITED VULCAN;MSNG;70;MSNG;MSNG;NL;1978-01-01;1985-01-01;NL-9VOG-U53314;;;;;;;;;;;;
9VOH;2;EIDANGER (SINGAPORE);MSNG;70;MSNG;MSNG;US;1981-01-01;1987-01-01;US-9VOH-E35262;;;;;;;;;;;;
9VOL;3;NEPTUNE ZIRCON;MSNG;10;MSNG;MSNG;SG;1978-01-01;1983-01-01;SG-9VOL-N13526;;19.0;;26.0;;;;TH1;HY1;ST1;BM1;AN1
9VOM;1;TEMA (SINGAPORE);MSNG;40;MSNG;MSNG;HK;1978-01-01;1985-01-01;HK-9VOM-T52521;;;;;;;;TH1;HY1;ST1;BM1;
9VOZ;1;WILLINE TARO (SINGAPORE);MSNG;40;MSNG;MSNG;HK;1981-01-01;1985-01-01;HK-9VOZ-W45362;;20.0;;;;;;TH1;HY1;ST1;BM1;
9VPA;1;NEPTUNE PERIDOT;MSNG;10;MSNG;MSNG;SG;1978-01-01;1986-01-01;SG-9VPA-N13516;;17.0;;;;;;TH1;HY1;ST1;BM1;
9VPD;1;TAI PING (SINGAPORE);MSNG;40;MSNG;MSNG;HK;1978-01-01;1985-01-01;HK-9VPD-T15252;;;;;;;;TH1;HY1;ST1;BM1;
9VPI;1;NEPTUNE PEGASUS;MSNG;10;MSNG;MSNG;SG;1982-01-01;1983-01-01;SG-9VPI-N13512;;;;;;;;TH1;HY1;ST1;BM1;
9VPJ;1;MATUPI (SINGAPORE);MSNG;70;MSNG;MSNG;NZ;1978-01-01;1985-01-01;NZ-9VPJ-M31252;;;;;;;;;;;;
9VPM;1;TAGAYTAY (SINGAPORE);MSNG;10;MSNG;MSNG;HK;1978-01-01;1985-01-01;HK-9VPM-T23252;;;;;;;;TH1;HY1;ST1;BM1;
9VPQ;2;NEPTUNE AGATE;MSNG;10;MSNG;MSNG;SG;1972-01-01;1995-01-01;SG-9VPQ-N13523;;15.0;;20.0;;;;TH1;HY1;ST1;BM1;AN1
9VPR;1;TFL DEMOCRACY (SINGAPORE);MSNG;70;MSNG;MSNG;US;1980-01-01;1987-01-01;US-9VPR-T14352;;22.0;;;;;;TH1;HY1;ST1;BM1;
