call;record;name;freq;vsslM;vssl;atm;rcnty;valid_from;valid_to;uid;thmH1;platH;brmH1;anmH;anHL1;wwH;sstD1;th1;hy1;st1;bm1;an1
C6LF4;1;ROLAND DELMAS;MSNG;10;23;MSNG;FR;1995-01-01;2002-01-01;FR-C6LF4-R45345;;;35.0;45.0;;;9.0;TH1;HY1;ST1;BM1;AN1
C6LF8;2;ST.LUCIA;MSNG;10;9;MSNG;GB;1999-06-01;2001-12-01;GB-C6LF8-S34200;;;23.0;;38.0;;3.0;TH1;HY1;ST1;BM1;
C6LF9;2;DOMINICA;MSNG;10;9;MSNG;GB;1999-06-01;2001-12-01;GB-C6LF9-D55200;;;23.0;;38.0;;3.0;TH1;HY1;ST1;BM1;
C6LG5;1;NORWEGIAN DREAM;MSNG;10;MSNG;MSNG;US;1999-03-01;2005-06-01;US-C6LG5-N62536;;;30.0;;;;;TH1;;;BM1;
C6LG6;2;NORWEGIAN WIND;MSNG;10;MSNG;MSNG;US;1999-06-01;2006-06-01;US-C6LG6-N62553;;;18.0;;19.0;;;TH1;;;BM1;
C6LH2;2;WARTANES (BAHAMAS);MSNG;70;9;MSNG;PL;1999-06-01;2004-12-01;PL-C6LH2-W63521;;;17.0;;19.0;;6.0;TH1;HY1;ST1;BM1;
C6LH4;2;CHIQUITA BREMEN;MSNG;10;9;MSNG;GB;1995-01-01;2001-01-01;GB-C6LH4-C23165;;;20.0;;;;;TH1;HY1;ST1;BM1;
C6LK6;1;ARCTIC DAWN;MSNG;70;MSNG;MSNG;US;1999-03-01;2004-09-01;US-C6LK6-A62323;;;;;;;;;;;;
C6LK7;1;CHIQUITA JEAN;MSNG;70;MSNG;MSNG;US;1993-01-01;2000-01-01;US-C6LK7-C23250;;;;;;;;;;;;
C6LK8;1;NIDANES (BAHAMA ISLANDS);MSNG;70;9;MSNG;PL;1995-01-01;2002-01-01;PL-C6LK8-N35215;;;17.0;19.0;;;6.0;TH1;HY1;ST1;BM1;AN1
C6LL3;2;CHIQUITA BURICA;MSNG;10;9;MSNG;GB;1995-01-01;2002-01-01;GB-C6LL3-C23162;;;22.0;;;;3.0;TH1;HY1;ST1;BM1;
C6LM2;1;GREEN ICE;MSNG;70;9;MSNG;GB;1995-01-01;2000-12-01;GB-C6LM2-G65200;;;15.0;;;;;TH1;HY1;;BM1;
C6LM9;1;OAKBY;MSNG;10;1;MSNG;GB;1995-01-01;2002-01-01;GB-C6LM9-O21000;;;;;;;;TH1;HY1;ST1;BM1;
C6LN4;2;SUBSEA MAYO;MSNG;10;18;MSNG;GB;1999-06-01;2004-12-01;GB-C6LN4-S12500;;;13.0;;;;3.0;TH1;HY1;ST1;BM1;
C6LP5;2;CHIQUITA ROSTOCK;MSNG;10;9;MSNG;GB;1995-01-01;2001-01-01;GB-C6LP5-C23623;;;21.0;;;;;TH1;HY1;ST1;BM1;
C6LP6;1;GEESTBAY;MSNG;10;MSNG;MSNG;GB;1993-01-01;2000-01-01;GB-C6LP6-G23100;;17.0;;;;;;TH1;HY1;;BM1;
C6LP7;1;GEESTPORT;MSNG;10;MSNG;MSNG;GB;1993-01-01;2000-01-01;GB-C6LP7-G23163;;20.0;;;;;;TH1;HY1;;BM1;
C6LQ3;2;CSO MARIANOS;MSNG;10;27;MSNG;GB;1999-06-01;2002-09-01;GB-C6LQ3-C56520;;;25.0;;;;3.0;TH1;HY1;ST1;BM1;
C6LR2;3;SATSUMA;MSNG;10;14;MSNG;JP;1998-07-01;2000-03-01;JP-C6LR2-S32500;;;28.0;44.0;;;14.0;TH1;HY1;ST1;BM1;AN1
C6LS4;1;CHIQUITA BRENDA;MSNG;10;9;MSNG;GB;1995-01-01;2002-01-01;GB-C6LS4-C23165;;;18.0;;;;;TH1;HY1;ST1;BM1;
C6LS7;2;TARAGO;MSNG;10;23;MSNG;GB;1996-01-01;2003-01-01;GB-C6LS7-T62000;;;26.0;;;;3.0;TH1;HY1;ST1;BM1;
C6LU3;1;ALBEMARLE ISLAND;MSNG;70;MSNG;MSNG;US;1994-01-01;2005-06-01;US-C6LU3-A41564;;;;;;;;TH1;;ST1;BM1;
C6LU4;1;HOOD ISLAND;MSNG;70;MSNG;MSNG;US;1994-01-01;2005-06-01;US-C6LU4-H32453;;;;;;;;TH1;;ST1;BM1;
C6LU9;1;NAUTIC (BAHAMAS);MSNG;10;18;MSNG;NL;1995-01-01;2001-01-01;NL-C6LU9-N32152;;;14.0;;;;;TH1;HY1;ST1;BM1;
C6LV3;2;ALBATROS (BAHAMAS);MSNG;10;MSNG;MSNG;DE;1999-06-01;2003-09-01;DE-C6LV3-A41362;;;21.0;;28.0;;;TH1;HY1;ST1;BM1;
C6LV9;1;NORDIC (BAHAMAS);MSNG;40;18;MSNG;NL;1995-01-01;2001-01-01;NL-C6LV9-N63215;;;14.0;;;;;TH1;HY1;ST1;BM1;
C6LW2;1;REGAL EMPRESS;MSNG;10;MSNG;MSNG;US;1994-01-01;2000-01-01;US-C6LW2-R24516;;;;;;;;TH1;HY1;ST1;BM1;
C6LY4;1;BRISBANE STAR;MSNG;10;4;MSNG;GB;1995-01-01;2002-01-01;GB-C6LY4-B62152;;;24.0;;;;;TH1;HY1;ST1;BM1;
C6LY7;1;NORTHERN DAWN (BAHAMAS);MSNG;70;MSNG;MSNG;CA;1999-06-01;2004-12-01;CA-C6LY7-N63653;;;20.0;;40.0;;;TH1;;;BM1;
C6MB9;1;AVELONA STAR;MSNG;10;9;MSNG;GB;1995-01-01;2002-01-01;GB-C6MB9-A14523;;;22.0;;;;;TH1;HY1;ST1;BM1;
C6MC2;1;ALMEDA STAR;MSNG;10;9;MSNG;GB;1995-01-01;2002-01-01;GB-C6MC2-A45323;;;22.0;;;;;TH1;HY1;ST1;BM1;
C6MC3;1;CHIQUITA ELKE;MSNG;10;9;MSNG;GB;1995-01-01;2002-01-01;GB-C6MC3-C23420;;;20.0;;;;;TH1;HY1;ST1;BM1;
C6MC5;3;CHEVRON EMPLOYEE PRIDE;MSNG;10;MSNG;MSNG;US;1999-06-01;2004-12-01;US-C6MC5-C16551;;;28.0;;35.0;;;TH1;;;BM1;
C6MD5;1;AFRIC STAR;MSNG;10;9;MSNG;GB;1995-01-01;2002-01-01;GB-C6MD5-A16236;;;;;;;;TH1;HY1;ST1;BM1;
C6MD6;1;SANTOS STAR;MSNG;10;9;MSNG;GB;1995-01-01;2002-01-01;GB-C6MD6-S53236;;;18.0;;;;;TH1;HY1;ST1;BM1;
C6MD7;1;AVILA STAR;MSNG;10;9;MSNG;GB;1995-01-01;2002-01-01;GB-C6MD7-A14236;;;;;;;;TH1;HY1;ST1;BM1;
C6MD8;2;ARGENTINA STAR;MSNG;10;4;MSNG;GB;1999-06-01;2004-12-01;GB-C6MD8-A62535;;;24.0;;;;;TH1;HY1;ST1;BM1;
C6MD9;1;SNOW CAPE;MSNG;10;9;MSNG;GB;1997-01-01;2003-07-01;GB-C6MD9-S52100;;;24.0;;;;;TH1;HY1;ST1;BM1;
C6MF7;2;TORBEN SPIRIT;MSNG;10;14;MSNG;GB;1997-01-01;2003-07-01;GB-C6MF7-T61521;;;;;;;;TH1;HY1;ST1;BM1;
C6MJ6;2;DWIPUTRA;MSNG;10;10;MSNG;JP;1997-01-01;2002-03-01;JP-C6MJ6-D13600;;;41.0;54.0;;;12.0;TH1;HY1;ST1;BM1;AN1
C6ML7;1;ILE DE LA REUNION;MSNG;10;23;MSNG;FR;1995-01-01;2002-01-01;FR-C6ML7-I43465;;;20.0;22.0;;;9.0;TH1;HY1;ST1;BM1;AN1
C6MM2;1;RIJNDAM (BAHAMAS);MSNG;10;MSNG;MSNG;NL;1995-01-01;2001-01-01;NL-C6MM2-R25351;;;30.0;47.0;;;;TH1;HY1;;BM1;AN1
C6MN8;1;CHIQUITA JOY;MSNG;10;9;MSNG;GB;1995-01-01;2002-01-01;GB-C6MN8-C23200;;;20.0;;;;;TH1;HY1;ST1;BM1;
C6MO8;1;ARAGO;MSNG;10;10;MSNG;FR;1995-01-01;2001-01-01;FR-C6MO8-A62000;;;17.0;22.0;;;5.0;TH1;HY1;ST1;BM1;AN1
C6MP7;1;DIRECT FALCON;MSNG;70;MSNG;MSNG;US;1999-03-01;2004-09-01;US-C6MP7-D62314;;;25.0;;;;;TH1;HY1;ST1;BM1;
C6MP8;1;DIRECT KEA;MSNG;10;4;MSNG;NZ;1995-01-01;2002-01-01;NZ-C6MP8-D62320;;;22.0;;;;;TH1;HY1;ST1;BM1;
C6MP9;1;DIRECT KIWI;MSNG;70;MSNG;MSNG;US;1994-01-01;2000-01-01;US-C6MP9-D62320;;;;;;;;TH1;HY1;ST1;BM1;
C6MQ2;3;DIRECT KOOKABURRA;MSNG;10;MSNG;MSNG;US;1999-03-01;2004-09-01;US-C6MQ2-D62322;;;;;;;;TH1;HY1;ST1;BM1;
C6MR7;2;HUAL TRACER;MSNG;70;MSNG;MSNG;US;1999-06-01;2004-12-01;US-C6MR7-H43626;;;30.0;;45.0;;;TH1;HY1;ST1;BM1;
C6MS4;1;ATLANTIC CARTIER;MSNG;70;MSNG;MSNG;US;1999-03-01;2004-09-01;US-C6MS4-A34532;;;;;;;;;;;;
C6MT7;2;HIBISCUS II;MSNG;10;MSNG;MSNG;US;1995-01-01;2002-01-01;US-C6MT7-H12200;;;16.0;;;;;TH1;HY1;;BM1;
C6MU6;1;FAIRWIND;MSNG;10;9;MSNG;GB;1995-01-01;2002-01-01;GB-C6MU6-F65300;;;15.0;;;;;TH1;HY1;ST1;BM1;
C6MX4;1;STENA CLIPPER;MSNG;10;MSNG;MSNG;US;1999-09-01;2005-03-01;US-C6MX4-S35241;;;42.0;;48.0;;;TH1;HY1;;BM1;
C6MY2;1;COLUMBUS OLIVOS;MSNG;70;MSNG;MSNG;US;1999-03-01;2004-09-01;US-C6MY2-C45124;;;;;;;;TH1;HY1;ST1;BM1;
C6MY6;3;ROMAIN DELMAS;MSNG;10;23;MSNG;FR;1999-06-01;1999-12-01;FR-C6MY6-R55345;;;32.0;;34.0;;9.0;TH1;HY1;ST1;BM1;
C6MZ8;2;MARIA LAURA;MSNG;10;MSNG;MSNG;US;1999-06-01;2004-12-01;US-C6MZ8-M64600;;;28.0;;37.0;;;TH1;;ST1;BM1;
C6NA3;1;HUAL TROOPER;MSNG;70;MSNG;MSNG;US;1999-03-01;2004-09-01;US-C6NA3-H43616;;;;;;;;;;;;
C6NB3;2;TRANSOCEAN LEADER;MSNG;10;18;MSNG;NO;1999-06-01;2004-12-01;NO-C6NB3-T65225;;;19.0;;92.0;;;TH1;HY1;;BM1;
C6NB6;1;TRANSOCEAN 8;MSNG;10;18;MSNG;NO;1995-01-01;2002-01-01;NO-C6NB6-T65225;;;19.0;92.0;;;;TH1;HY1;;BM1;AN1
C6NB7;1;NORQUEST;MSNG;10;1;MSNG;GB;1997-01-01;2003-07-01;GB-C6NB7-N62230;;;22.0;;;;;TH1;HY1;ST1;BM1;
C6NE7;3;WESTMINSTER;MSNG;10;14;MSNG;GB;1999-06-01;2004-12-01;GB-C6NE7-W23552;;;20.0;;;;;TH1;HY1;ST1;BM1;
C6NF3;1;WINDSOR;MSNG;10;14;MSNG;GB;1995-01-01;2002-01-01;GB-C6NF3-W53260;;;21.0;;;;;TH1;HY1;ST1;BM1;
C6NH9;1;ATLANTIC DAWN;MSNG;70;MSNG;MSNG;US;1999-03-01;2004-09-01;US-C6NH9-A34532;;;;;;;;;;;;
C6NJ4;1;CASCADIAN DAWN;MSNG;70;MSNG;MSNG;US;1999-03-01;2004-09-01;US-C6NJ4-C23535;;;;;;;;;;;;
C6NL3;1;SIRIUS I;MSNG;70;MSNG;MSNG;US;1999-03-01;2004-09-01;US-C6NL3-S62000;;;;;;;;;;;;
C6NL6;2;VEENDAM;MSNG;10;MSNG;MSNG;US;1999-06-01;2005-06-01;US-C6NL6-V53500;;;34.0;;38.0;;;TH1;;;BM1;
C6NO6;2;JUDITH BORCHARD;MSNG;10;4;MSNG;GB;1999-06-01;2004-12-01;GB-C6NO6-J33162;;;;;;;;TH1;HY1;ST1;BM1;
C6NR7;1;PETROJARL FOINAVEN;MSNG;10;18;MSNG;GB;1999-06-01;2003-03-01;GB-C6NR7-P36264;;;;;;;;;;;;
C6NT3;1;TAMAMIMA;MSNG;10;9;MSNG;GB;1997-01-01;2003-07-01;GB-C6NT3-T55500;;;15.0;;;;;TH1;HY1;ST1;BM1;
C6NT4;2;TAMAMONTA;MSNG;10;9;MSNG;GB;1999-06-01;2004-12-01;GB-C6NT4-T55530;;;20.0;;;;3.0;TH1;HY1;ST1;BM1;
C6NT5;1;TAMATIKI;MSNG;70;MSNG;MSNG;US;1999-03-01;2004-09-01;US-C6NT5-T53200;;;;;;;;TH1;;;BM1;
C6NT7;2;SURYA AKI;MSNG;10;10;MSNG;JP;1999-06-01;2001-03-01;JP-C6NT7-S62000;;;27.0;;40.0;;7.0;TH1;HY1;ST1;BM1;
C6NW4;2;ULJANIK;MSNG;40;1;MSNG;HR;1999-06-01;2004-12-01;HR-C6NW4-U42520;;;25.0;;33.0;;11.0;TH1;HY1;ST1;BM1;
C6NZ3;1;PINE ARROW;MSNG;70;MSNG;MSNG;US;1999-03-01;2004-09-01;US-C6NZ3-P56000;;;;;;;;;;;;
C6OB;1;SAMUAL GINN;MSNG;70;MSNG;MSNG;US;1994-01-01;2000-01-01;US-C6OB-S54250;;;;;;;;;;;;
C6OC2;2;KITTY (BAHAMAS);MSNG;10;4;MSNG;HK;1999-09-01;2004-12-01;HK-C6OC2-K31520;;;25.0;;37.0;;10.0;TH1;HY1;ST1;BM1;
C6OD7;2;TROJAN STAR;MSNG;10;9;MSNG;GB;1999-06-01;2002-09-01;GB-C6OD7-T62523;;;20.0;;;;;TH1;HY1;ST1;BM1;
C6OD8;2;TUDOR STAR;MSNG;10;9;MSNG;GB;1999-06-01;2002-09-01;GB-C6OD8-T36236;;;20.0;;;;;TH1;HY1;ST1;BM1;
C6OE8;2;MAERSK BROOKLYN;MSNG;70;MSNG;MSNG;US;1999-06-01;2004-12-01;US-C6OE8-M62162;;;24.0;;27.0;;;TH1;HY1;ST1;BM1;
C6OG3;2;NORTHERN HORIZON;MSNG;10;25;MSNG;GB;1999-06-01;2004-12-01;GB-C6OG3-N63656;;;13.0;;;;;TH1;HY1;ST1;BM1;
C6OG4;2;ALKMAN;MSNG;10;1;MSNG;GB;1999-06-01;2000-03-01;GB-C6OG4-A42550;;;21.0;;33.0;;3.0;TH1;HY1;ST1;BM1;
C6OK;3;CONDOLEEZZA RICE;MSNG;10;MSNG;MSNG;US;1999-06-01;2004-12-01;US-C6OK-C53426;;;32.0;;41.0;;;TH1;;;BM1;
C6OK9;1;CRISCILLA;MSNG;10;18;MSNG;GB;1997-01-01;2003-07-01;GB-C6OK9-C62400;;;12.0;;;;;TH1;HY1;ST1;BM1;
C6OL4;3;ABERDEEN;MSNG;10;14;MSNG;GB;1999-06-01;2002-09-01;GB-C6OL4-A16350;;;24.0;;;;;TH1;HY1;ST1;BM1;
C6OP5;2;ROTHNIE;MSNG;10;9;MSNG;GB;1999-06-01;2004-12-01;GB-C6OP5-R35000;;;15.0;;;;;TH1;HY1;ST1;BM1;
C6OP6;1;ROTHNIE;MSNG;10;9;MSNG;GB;1997-01-01;2003-07-01;GB-C6OP6-R35000;;;20.0;;;;;TH1;HY1;ST1;BM1;
C6OQ8;2;WESTWOOD CLEO;MSNG;10;MSNG;MSNG;US;1999-06-01;2000-03-01;US-C6OQ8-W23324;;;28.0;;38.0;;;TH1;;;BM1;
C6OR2;1;MBASHI;MSNG;10;4;MSNG;GB;1997-01-01;2003-07-01;GB-C6OR2-M12000;;;20.0;;;;;TH1;HY1;ST1;BM1;
C6OS4;2;NORTHERN PRINCE;MSNG;10;25;MSNG;GB;1999-06-01;2002-09-01;GB-C6OS4-N63651;;;12.0;;;;;TH1;HY1;ST1;BM1;
C6OT4;1;PLOVER ARROW;MSNG;10;4;MSNG;GB;1999-06-01;2000-03-01;GB-C6OT4-P41660;;;26.0;;;;;TH1;HY1;ST1;BM1;
C6OT6;2;HAVJARL;MSNG;10;10;MSNG;GB;1999-06-01;2004-12-01;GB-C6OT6-H12640;;;22.0;;;;;TH1;HY1;ST1;BM1;
C6OT7;2;HEMINA;MSNG;10;10;MSNG;GB;1999-06-01;2004-12-01;GB-C6OT7-H55000;;;25.0;;;;;TH1;HY1;ST1;BM1;
C6OT8;2;HAVDROTT;MSNG;10;10;MSNG;GB;1999-06-01;2004-12-01;GB-C6OT8-H13630;;;27.0;;;;;TH1;HY1;ST1;BM1;
C6OT9;2;HESIOD;MSNG;10;10;MSNG;GB;1999-06-01;2002-09-01;GB-C6OT9-H23000;;;22.0;;;;;TH1;HY1;ST1;BM1;
C6OU2;2;HEKABE;MSNG;10;10;MSNG;GB;1999-06-01;2004-12-01;GB-C6OU2-H21000;;;27.0;;;;;TH1;HY1;ST1;BM1;
C6OV3;2;HAVKONG;MSNG;10;10;MSNG;GB;1999-06-01;2004-12-01;GB-C6OV3-H12520;;;25.0;;;;;TH1;HY1;ST1;BM1;
C6OX3;2;HOEGH DUKE;MSNG;70;MSNG;MSNG;US;1999-06-01;2004-09-01;US-C6OX3-H23200;;;0.0;;0.0;;;TH1;HY1;ST1;BM1;
C6OX8;2;CARTAGENA;MSNG;10;9;MSNG;GB;1999-06-01;2004-12-01;GB-C6OX8-C63250;;;14.0;;;;;TH1;HY1;ST1;BM1;
C6PE4;2;AMFITRITI;MSNG;10;9;MSNG;GB;1999-06-01;2004-12-01;GB-C6PE4-A51363;;;20.0;;;;;TH1;HY1;ST1;BM1;
C6PL3;1;CARIBBEAN BULKER;MSNG;70;MSNG;MSNG;US;1999-03-01;2004-09-01;US-C6PL3-C61514;;;;;;;;;;;;
C6PT3;1;PATRICIA DELMAS;MSNG;10;4;MSNG;FR;1999-06-01;2004-12-01;FR-C6PT3-P36234;;;30.0;;33.0;;10.0;TH1;HY1;ST1;BM1;
C6PW2;1;NARIVA;MSNG;10;14;MSNG;GB;1999-06-01;2000-03-01;GB-C6PW2-N61000;;;23.0;;;;;TH1;HY1;ST1;BM1;
C6PZ3;1;FRANK A. SHRONTZ;MSNG;70;MSNG;MSNG;US;1999-09-01;2005-03-01;US-C6PZ3-F65226;;;;;;;;;;;;
C6PZ8;1;NORWEIGEAN SKY;MSNG;70;MSNG;MSNG;US;1999-09-01;2008-09-01;US-C6PZ8-N62520;;;31.0;;42.0;;;TH1;HY1;ST1;BM1;
C6QD2;1;MARACAS BAY;MSNG;10;14;MSNG;GB;1999-06-01;2002-09-01;GB-C6QD2-M62210;;;23.0;;;;3.0;TH1;HY1;ST1;BM1;
C6QD3;2;WESTWOOD MARIANNE;MSNG;10;MSNG;MSNG;US;1999-06-01;2000-09-01;US-C6QD3-W23356;;;22.0;;0.0;;;TH1;HY1;ST1;BM1;
C6QD7;2;MAERSK BARCELONA;MSNG;10;4;MSNG;NZ;1999-06-01;2004-09-01;NZ-C6QD7-M62162;;;30.0;;38.0;;;TH1;HY1;ST1;BM1;
C6QE2;1;ARATERE;MSNG;40;MSNG;MSNG;NZ;1999-06-01;2000-06-01;NZ-C6QE2-A63600;;;18.0;;28.0;;;TH1;HY1;ST1;BM1;
C6QE5;1;MAERSK BELAWAN;MSNG;10;4;MSNG;NZ;1999-03-01;2004-09-01;NZ-C6QE5-M62145;;;30.0;;;;;TH1;HY1;ST1;BM1;
C6QF6;1;BARBET ARROW;MSNG;10;1;MSNG;GB;1999-06-01;2002-09-01;GB-C6QF6-B61360;;;18.0;;;;;TH1;HY1;ST1;BM1;
C6QG4;1;AMERICANA;MSNG;70;MSNG;MSNG;US;1999-09-01;2005-03-01;US-C6QG4-A56250;;;;;;;;;;;;
C6QK;3;BARRINGTON ISLAND;MSNG;70;MSNG;MSNG;US;1999-06-01;2005-06-01;US-C6QK-B65235;;;30.0;;36.0;;;TH1;;ST1;BM1;
C6QL8;1;HUAL ROLITA;MSNG;70;MSNG;MSNG;US;1999-09-01;2005-03-01;US-C6QL8-H46430;;;;;;;;;;;;
C6QO9;1;WESTWOOD ANETTE;MSNG;70;MSNG;MSNG;US;1999-09-01;2005-06-01;US-C6QO9-W23353;;;;;;;;;;;;
C6QS;1;ARABIAN SEA;MSNG;70;MSNG;MSNG;US;1999-03-01;2004-09-01;US-C6QS-A61520;;;;;;;;;;;;
C6RT;1;CELTIC SEA;MSNG;70;MSNG;MSNG;US;1999-03-01;2005-06-01;US-C6RT-C43200;;;20.0;;;;;;;;BM1;
C6SX;2;BLACK SEA;MSNG;70;MSNG;MSNG;US;1999-06-01;2004-12-01;US-C6SX-B42000;;;;;34.0;;;;;ST1;BM1;
C6T2062;2;ARCTIC OCEAN;MSNG;70;MSNG;MSNG;US;1999-06-01;2005-06-01;US-C6T2062-A62322;;;41.0;;0.0;;;;;;BM1;
C6T2063;2;INDIAN OCEAN;MSNG;10;MSNG;MSNG;US;1999-06-01;2005-06-01;US-C6T2063-I53525;;;22.0;;0.0;;;TH1;;;BM1;
C6T2064;2;ATLANTIC OCEAN;MSNG;70;MSNG;MSNG;US;1999-06-01;2005-06-01;US-C6T2064-A34532;;;17.0;;0.0;;;TH1;HY1;ST1;BM1;
C6TV;1;STATENDAM (BAHAMAS);MSNG;10;MSNG;MSNG;NL;1995-01-01;2001-01-01;NL-C6TV-S33535;;;30.0;48.0;;;;TH1;HY1;ST1;BM1;AN1
C6VF;2;MAASDAM;MSNG;10;MSNG;MSNG;US;1995-01-01;2002-01-01;US-C6VF-M23500;;;26.0;49.0;;;;TH1;HY1;ST1;BM1;AN1
C6YC;2;FRANCES L;MSNG;10;MSNG;MSNG;US;1999-06-01;2004-09-01;US-C6YC-F65224;;;30.0;;40.0;;;TH1;HY1;ST1;BM1;
C6YE;3;FRANCES L;MSNG;10;MSNG;MSNG;US;1999-06-01;2005-06-01;US-C6YE-F65224;;;28.0;;35.0;;;TH1;HY1;ST1;BM1;
C6YN;1;CLIPPER FANTASY;MSNG;70;9;MSNG;GB;1999-06-01;2004-12-01;GB-C6YN-C41615;;;;;;;;TH1;HY1;ST1;BM1;
C6YU;2;PUDAHUEL;MSNG;10;9;MSNG;GB;1999-06-01;2004-12-01;GB-C6YU-P34000;;;21.0;;;;;TH1;HY1;ST1;BM1;
C6YW;1;CORAL SEA;MSNG;70;MSNG;MSNG;US;1999-09-01;2005-06-01;US-C6YW-C64200;;;12.0;;20.0;;;TH1;HY1;ST1;BM1;
C6YY;1;BERING SEA;MSNG;70;MSNG;MSNG;US;1999-03-01;2006-06-01;US-C6YY-B65200;;;22.0;;;;;;;;BM1;
C6Z2034;1;CHUQUI;MSNG;10;9;MSNG;GB;1997-01-01;2003-07-01;GB-C6Z2034-C20000;;;22.0;;;;;TH1;HY1;ST1;BM1;
CALX;1;TUNGSHA (NORWAY);MSNG;70;MSNG;MSNG;IN;1993-01-01;2001-01-01;IN-CALX-T52560;;;;;;;;;;;;
CBAC;1;ACACIA;MSNG;70;MSNG;MSNG;US;1994-01-01;2000-01-01;US-CBAC-A22000;;;;;;;;;;;;
CBPR;3;CABO PILAR;MSNG;10;MSNG;MSNG;CL;1995-01-01;2002-01-01;CL-CBPR-C11460;;;15.0;;;;;TH1;HY1;;BM1;
CBRE;1;RIO ENCO;MSNG;70;MSNG;MSNG;US;1999-03-01;2004-09-01;US-CBRE-R52000;;;;;;;;;;;;
CECA;2;CORDILLERA;MSNG;10;MSNG;MSNG;CL;1995-01-01;2002-01-01;CL-CECA-C63460;;;12.0;;;;;TH1;HY1;ST1;BM1;
CFA4710;1;CARIBOU ISLE;MSNG;70;MSNG;MSNG;CA;1995-01-01;2002-01-01;CA-CFA4710-C61240;;;;;;;;TH1;;ST1;;
CFA6470;2;GARDEN CITY;MSNG;70;MSNG;MSNG;CA;1995-01-01;2001-01-01;CA-CFA6470-G63523;;;;;;;;TH1;;ST1;;
CFA7992;1;EVANS MCKEIL;MSNG;70;MSNG;MSNG;CA;1995-01-01;2002-01-01;CA-CFA7992-E15252;;;;;;;;TH1;;ST1;;
CFB2943;3;ALCIDE C. HORTH;MSNG;70;MSNG;MSNG;CA;1999-06-01;2004-12-01;CA-CFB2943-A42326;;;5.0;;9.0;;;TH1;;;BM1;
CFC5481;1;MATTHEW;MSNG;10;MSNG;MSNG;CA;1995-01-01;2001-01-01;CA-CFC5481-M30000;;;;;;;;TH1;HY1;;BM1;
CFD2885;2;AQUATIC PIONEER;MSNG;70;28;MSNG;CA;1999-06-01;2001-12-01;CA-CFD2885-A23215;;;2.0;;8.0;;;TH1;;;BM1;
CFD2921;2;ATLANTIC CLIPPER II;MSNG;70;MSNG;MSNG;CA;1999-06-01;2004-12-01;CA-CFD2921-A34532;;;6.0;;;;;TH1;;;BM1;
CFD3491;2;GRAND MANAN V;MSNG;70;6;MSNG;CA;1999-06-01;2001-12-01;CA-CFD3491-G65355;;;12.0;;25.0;;;TH1;;;BM1;
CFD3659;2;NEWFOUNDLAND OTTER;MSNG;10;28;MSNG;CA;1999-06-01;2001-12-01;CA-CFD3659-N15345;;;12.0;;27.0;;;TH1;HY1;ST1;BM1;
CFD6689;2;FAME;MSNG;70;MSNG;MSNG;CA;1999-06-01;2004-12-01;CA-CFD6689-F50000;;;13.0;;;;;TH1;;;BM1;
CFD6824;2;CONFEDERATION;MSNG;70;6;MSNG;CA;1999-06-01;2005-03-01;CA-CFD6824-C51363;;;;;;;;;;;;
CFD6864;1;CONFEDERATION;MSNG;70;MSNG;MSNG;CA;1995-01-01;2001-01-01;CA-CFD6864-C51363;;;;;;;;;;;;
CFD7277;2;JOHN CABOT;MSNG;10;MSNG;MSNG;CA;1999-06-01;2004-12-01;CA-CFD7277-J52130;;;15.0;;23.0;;;TH1;HY1;ST1;BM1;
CFG3677;2;PETITE FORTE;MSNG;70;MSNG;MSNG;CA;1999-06-01;2004-12-01;CA-CFG3677-P33163;;;9.0;;13.0;;;TH1;;ST1;BM1;
CFG6469;2;CUYAHOGA;MSNG;70;MSNG;MSNG;CA;1999-06-01;2004-12-01;CA-CFG6469-C20000;;;15.0;;22.0;;;TH1;;ST1;BM1;
CFI9556;2;JIIMAAN;MSNG;70;MSNG;MSNG;CA;1999-06-01;2004-12-01;CA-CFI9556-J55000;;;14.0;;18.0;;;TH1;;ST1;BM1;
CG2023;2;JAMES DOUGLAS;MSNG;10;MSNG;MSNG;CA;1999-06-01;2004-12-01;CA-CG2023-J52324;;;10.0;;;;;TH1;HY1;;BM1;
CG2240;7;SPUME;MSNG;70;MSNG;MSNG;CA;1999-06-01;2004-12-01;CA-CG2240-S15000;;;3.0;;10.0;;;TH1;;ST1;BM1;
CG2241;6;TEMBAH;MSNG;70;MSNG;MSNG;CA;1999-06-01;2006-06-01;CA-CG2241-T51000;;;5.0;;15.0;;;TH1;;ST1;BM1;
CG2248;5;SPRAY;MSNG;70;MSNG;MSNG;CA;1999-06-01;2004-12-01;CA-CG2248-S16000;;;3.0;;10.0;;;TH1;;ST1;BM1;
CG2260;4;SPINDRIFT;MSNG;70;MSNG;MSNG;CA;1995-01-01;2001-01-01;CA-CG2260-S15361;;;;;;;;TH1;;ST1;;
CG2350;6;LIMNOS;MSNG;10;MSNG;MSNG;CA;1999-06-01;2006-09-01;CA-CG2350-L52000;;;10.0;;14.0;;;TH1;HY1;ST1;BM1;
CG2393;2;ROBERT FOULIS;MSNG;10;MSNG;MSNG;CA;1995-01-01;2001-01-01;CA-CG2393-R16314;;;;;;;;TH1;HY1;ST1;BM1;
CG2464;4;NAHIDIK;MSNG;10;MSNG;MSNG;CA;1999-06-01;2006-06-01;CA-CG2464-N32000;;;8.0;;22.0;;;TH1;HY1;ST1;BM1;
