call;record;name;freq;vsslM;vssl;atm;rcnty;valid_from;valid_to;uid;thmH1;platH;brmH1;anmH;anHL1;wwH;sstD1;th1;hy1;st1;bm1;an1
****001;1;BOUNTY;MSNG;10;MSNG;MSNG;NZ;1980-01-01;1986-01-01;NZ-****001-B53000;;13.0;;;;;;TH1;HY1;ST1;BM1;
****002;1;NEGBA;MSNG;10;MSNG;MSNG;IL;1980-01-01;1986-01-01;IL-****002-N21000;;15.0;;;;;;TH1;HY1;ST1;BM1;
****003;1;SE WON;MSNG;40;MSNG;MSNG;KR;1980-01-01;1986-01-01;KR-****003-S50000;;13.0;;;;;;TH1;HY1;ST1;BM1;
****004;1;STEELCLIFFE HALL;MSNG;70;MSNG;MSNG;CA;1980-01-01;1986-01-01;CA-****004-S34241;;;;;;;;TH1;;ST1;;
****005;1;MONTCLIFFE HALL;MSNG;70;MSNG;MSNG;CA;1980-01-01;1986-01-01;CA-****005-M53241;;;;;;;;TH1;;ST1;;
****006;1;CANADIAN TRANSPORT;MSNG;70;MSNG;MSNG;CA;1980-01-01;1986-01-01;CA-****006-C53536;;;;;;;;TH1;;ST1;;
****007;1;ALGOPORT;MSNG;70;MSNG;MSNG;CA;1980-01-01;1986-01-01;CA-****007-A42163;;22.0;;33.0;;;;TH1;;ST1;;AN1
****008;1;CANADIAN ENTERPRISE;MSNG;70;MSNG;MSNG;CA;1980-01-01;1986-01-01;CA-****008-C53553;;;;;;;;TH1;;ST1;;
****009;1;ROSA MARIA;MSNG;10;MSNG;MSNG;BR;1982-01-01;1988-01-01;BR-****009-R25600;;12.0;;;;;;TH1;HY1;ST1;BM1;
****010;1;IRU 1008;MSNG;70;MSNG;MSNG;CA;1982-01-01;1988-01-01;CA-****010-I60000;;2.0;;;;;;TH1;;ST1;;
****011;1;IRU 1005;MSNG;70;MSNG;MSNG;CA;1982-01-01;1988-01-01;CA-****011-I60000;;2.0;;;;;;TH1;;ST1;;
****012;1;SPARKY;MSNG;70;MSNG;MSNG;CA;1982-01-01;1988-01-01;CA-****012-S16200;;;;;;;;;;;;
****013;1;LORD SELKIRK II;MSNG;10;MSNG;MSNG;CA;1982-01-01;1988-01-01;CA-****013-L63242;;9.0;;15.0;;;;TH1;HY1;ST1;BM1;AN1
2DLB;1;MAIRI EVERARD;MSNG;10;MSNG;MSNG;GB;1985-01-01;1992-01-01;GB-2DLB-M61663;;10.0;;;;;;TH1;HY1;ST1;BM1;
2DLC;1;ST OLA;MSNG;10;MSNG;MSNG;GB;1980-01-01;1986-01-01;GB-2DLC-S34000;;10.0;;;;;;TH1;HY1;ST1;BM1;
3DRG;1;ADI VITI;MSNG;10;MSNG;MSNG;NZ;1982-01-01;1989-01-01;NZ-3DRG-A31300;;10.0;;;;;;TH1;HY1;ST1;BM1;
3DRV;1;TUI CAKAU III (FIJI);MSNG;10;MSNG;MSNG;NZ;1984-01-01;1987-01-01;NZ-3DRV-T22120;;13.0;;;;;;TH1;HY1;ST1;BM1;
3EAC2;1;MENINA CHRISTINA (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1992-01-01;US-3EAC2-M55262;;;;;;;;;;;;
3EAO;2;LORD NIAGARA (PANAMA);MSNG;70;MSNG;MSNG;US;1981-01-01;1988-01-01;US-3EAO-L63526;;14.0;;;;;;TH1;HY1;ST1;BM1;
3EAQ3;1;SANKO CYCLAMAN (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1992-01-01;US-3EAQ3-S52224;;;;;;;;;;;;
3EAR3;1;HELLESPONT VANGUARD;MSNG;70;MSNG;MSNG;CA;1985-01-01;1992-01-01;CA-3EAR3-H42153;;21.0;;31.0;;;;TH1;;;BM1;AN1
3EBA2;1;BAHAMA STARS (PANAMA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1986-01-01;CA-3EBA2-B52362;;19.0;;;;;;TH1;;;BM1;
3EBB;1;NEGEV-ZIN;MSNG;10;MSNG;MSNG;IL;1982-01-01;1988-01-01;IL-3EBB-N21250;;15.0;;;;;;TH1;HY1;ST1;BM1;
3EBD;1;DAE YANG AMITY;MSNG;40;MSNG;MSNG;KR;1980-01-01;1987-01-01;KR-3EBD-D52530;;26.0;;36.0;;;;TH1;HY1;ST1;BM1;AN1
3EBH;1;ORIENT CARRIER (PANAMA);MSNG;70;MSNG;MSNG;US;1980-01-01;1987-01-01;US-3EBH-O65326;;;;;;;;;;;;
3EBU;1;EASTERN ORION;MSNG;10;MSNG;MSNG;PH;1980-01-01;1995-01-01;PH-3EBU-E23656;;15.0;;25.0;;;;TH1;;ST1;BM1;AN1
3EBV3;1;WORLD PRESIDENT;MSNG;70;MSNG;MSNG;JP;1985-01-01;1991-01-01;JP-3EBV3-W64316;;20.0;;30.0;;;;TH1;HY1;ST1;BM1;AN1
3EBZ2;1;LAPPLAND (PANAMA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-3EBZ2-L14531;;20.0;;30.0;;;;TH1;;;BM1;AN1
3ECF2;1;WORLD ASPERATION;MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-3ECF2-W64321;;21.0;;31.0;;;;TH1;;;BM1;AN1
3ECJ;1;SILVER JOY;MSNG;10;MSNG;MSNG;PH;1978-01-01;1995-01-01;PH-3ECJ-S41620;;18.0;;24.0;;;;TH1;HY1;ST1;BM1;AN1
3ECS2;1;MONTE RUBY (PANAMA);MSNG;70;MSNG;MSNG;MY;1985-01-01;1986-01-01;MY-3ECS2-M53611;;18.0;;30.0;;;;;;ST1;BM1;AN1
3ECY3;1;SOUTHERN BRAVE (PANAMA);MSNG;70;MSNG;MSNG;CA;1985-01-01;1992-01-01;CA-3ECY3-S36516;;19.0;;29.0;;;;TH1;;;BM1;AN1
3EDG2;1;FICUS (PANAMA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1990-01-01;CA-3EDG2-F22155;;24.0;;34.0;;;;TH1;;;BM1;AN1
3EDH2;1;EUTERPE (PANAMA);MSNG;10;MSNG;MSNG;GF;1984-01-01;1991-01-01;GF-3EDH2-E36115;;16.0;;;;;;TH1;HY1;ST1;BM1;
3EDL;1;EASTERN LAUREL;MSNG;10;MSNG;MSNG;JP;1981-01-01;1986-01-01;JP-3EDL-E23654;;25.0;;39.0;;;;TH1;HY1;ST1;BM1;AN1
3EDQ2;1;EMMA OLDENDORF (PANAMA);MSNG;10;MSNG;MSNG;GF;1984-01-01;1990-01-01;GF-3EDQ2-E54353;;21.0;;;;;;TH1;HY1;ST1;BM1;
3EDR3;1;SANKO CHRYSANTHEMUM;MSNG;70;MSNG;MSNG;CA;1985-01-01;1992-01-01;CA-3EDR3-S52262;;21.0;;31.0;;;;TH1;;;BM1;AN1
3EDV2;1;OTTO LEONHARDT (PANAMA);MSNG;40;MSNG;MSNG;GF;1984-01-01;1991-01-01;GF-3EDV2-O34563;;16.0;;;;;;TH1;HY1;ST1;BM1;
3EED;1;MAIN EXPRESS (PANAMA);MSNG;70;MSNG;MSNG;US;1982-01-01;1989-01-01;US-3EED-M52162;;;;;;;;;;;;
3EEJ;1;CHERRY (PANAMA);MSNG;10;MSNG;MSNG;GF;1980-01-01;1987-01-01;GF-3EEJ-C61550;;18.0;;;;;;TH1;HY1;ST1;BM1;
3EEK2;1;UNITED FAITH;MSNG;10;MSNG;MSNG;JP;1984-01-01;1990-01-01;JP-3EEK2-U53313;;20.0;;35.0;;;;TH1;HY1;ST1;BM1;AN1
3EES2;1;STEPHANITOR (PANAMA);MSNG;10;MSNG;MSNG;GF;1984-01-01;1991-01-01;GF-3EES2-S31536;;16.0;;;;;;TH1;HY1;ST1;BM1;
3EEV;1;IRIS ISLAND (PANAMA);MSNG;70;MSNG;MSNG;US;1983-01-01;1990-01-01;US-3EEV-I62245;;18.0;;28.0;;;;TH1;;ST1;BM1;AN1
3EFI;1;GREAT OCEAN (PANAMA);MSNG;70;MSNG;MSNG;US;1982-01-01;1989-01-01;US-3EFI-G63251;;;;;;;;;;;;
3EFM2;2;FORTUNE CLIPPER (PANAMA);MSNG;70;MSNG;MSNG;MY;1985-01-01;1995-01-01;MY-3EFM2-F63524;;11.0;;24.0;;;;TH1;;;BM1;AN1
3EFM3;1;EVER GRAND (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1995-01-01;US-3EFM3-E16265;;33.0;;43.0;;;;TH1;;ST1;BM1;AN1
3EFQ;1;KIWALAN (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-3EFQ-K45155;;;;;;;;;;;;
3EFX3;1;ATLANTIC EMBLEM;MSNG;10;MSNG;MSNG;JP;1985-01-01;1986-01-01;JP-3EFX3-A34532;;16.0;;32.0;;;;TH1;HY1;ST1;BM1;AN1
3EGB3;1;PRINCESS CASTLE (PANAMA);MSNG;70;MSNG;MSNG;CA;1985-01-01;1992-01-01;CA-3EGB3-P65222;;20.0;;30.0;;;;TH1;;;BM1;AN1
3EGN;1;CELTIC SEA (PANAMA);MSNG;70;MSNG;MSNG;CA;1983-01-01;1990-01-01;CA-3EGN-C43215;;21.0;;30.0;;;;TH1;;;BM1;AN1
3EGO3;1;SUMIKO (PANAMA);MSNG;70;MSNG;MSNG;CA;1985-01-01;1992-01-01;CA-3EGO3-S52155;;21.0;;31.0;;;;TH1;;;BM1;AN1
3EGX3;1;EASTERN GRACE (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1992-01-01;US-3EGX3-E23652;;;;;;;;;;;;
3EHB;1;RIDGE;MSNG;10;MSNG;MSNG;ZA;1981-01-01;1988-01-01;ZA-3EHB-R32000;;;;;;;;TH1;HY1;ST1;BM1;
3EHB3;1;EL REDIL (PANAMA);MSNG;10;MSNG;MSNG;AU;1985-01-01;1993-01-01;AU-3EHB3-E46341;;16.0;;;;;;TH1;HY1;ST1;BM1;
3EHC;1;PANTHER (PANAMA);MSNG;70;MSNG;MSNG;CA;1983-01-01;1989-01-01;CA-3EHC-P53615;;21.0;;;;;;TH1;;;BM1;
3EHC2;1;CLIPPER (PANAMA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-3EHC2-C41615;;18.0;;28.0;;;;TH1;;;BM1;AN1
3EHG2;1;SEA AUGUSTA (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-3EHG2-S22315;;;;;;;;;;;;
3EHH;1;SUSANNE VINNEN (PANAMA);MSNG;10;MSNG;MSNG;GF;1982-01-01;1989-01-01;GF-3EHH-S25155;;18.0;;;;;;TH1;HY1;ST1;BM1;
3EHH2;1;GOLD LUCKY (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-3EHH2-G43421;;;;;;;;;;;;
3EHMZ;1;PARNASSOS (PANAMA);MSNG;40;MSNG;MSNG;GF;1985-01-01;1991-01-01;GF-3EHMZ-P65221;;22.0;;;;;;TH1;HY1;ST1;BM1;
3EHO3;1;ORION HIGHWAY;MSNG;10;MSNG;MSNG;JP;1985-01-01;1986-01-01;JP-3EHO3-O65200;;26.0;;34.0;;;;TH1;HY1;ST1;BM1;AN1
3EHY3;1;SANKO HEART (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-3EHY3-S52631;;;;;;;;;;;;
3EIA3;1;SANKO DARING (PANAMA);MSNG;70;MSNG;MSNG;CA;1985-01-01;1992-01-01;CA-3EIA3-S52365;;20.0;;30.0;;;;TH1;;;BM1;AN1
3EIB3;1;SANKO PEACE (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-3EIB3-S52121;;;;;;;;;;;;
3EIC3;1;SANKO MELODY (PANAMA);MSNG;70;MSNG;MSNG;CA;1985-01-01;1992-01-01;CA-3EIC3-S52543;;21.0;;31.0;;;;TH1;;;BM1;AN1
3EIJ2;1;EVER ORIENT (PANAMA);MSNG;70;MSNG;MSNG;CA;1985-01-01;1992-01-01;CA-3EIJ2-E16653;;22.0;;32.0;;;;TH1;;;BM1;AN1
3EIP2;1;UNITED APPROACH (PANAMA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-3EIP2-U53316;;20.0;;30.0;;;;TH1;;;BM1;AN1
3EIZ2;1;HAHNENTOR (PANAMA);MSNG;10;MSNG;MSNG;GF;1984-01-01;1991-01-01;GF-3EIZ2-H55361;;16.0;;;;;;TH1;HY1;ST1;BM1;
3EJE;1;ANTARTIC (PANAMA);MSNG;10;MSNG;MSNG;GF;1980-01-01;1987-01-01;GF-3EJE-A53632;;16.0;;;;;;TH1;HY1;ST1;BM1;
3EJF;1;GOLDEN WAVE (PANAMA);MSNG;40;MSNG;MSNG;GF;1984-01-01;1991-01-01;GF-3EJF-G43511;;14.0;;;;;;TH1;HY1;ST1;BM1;
3EJI2;1;SPRING BRIDE (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-3EJI2-S16521;;;;;;;;;;;;
3EJJ270;1;SEA GLORY (PANAMA);MSNG;10;MSNG;MSNG;CA;1984-01-01;1990-01-01;CA-3EJJ270-S24615;;21.0;;31.0;;;;TH1;;;BM1;AN1
3EJS2;1;FJORD TRADER (PANAMA);MSNG;10;MSNG;MSNG;GF;1984-01-01;1991-01-01;GF-3EJS2-F26363;;21.0;;;;;;TH1;HY1;ST1;BM1;
3EJV2;1;EASTERN NEPTUNE (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-3EJV2-E23651;;;;;;;;;;;;
3EJY2;1;HOLSTENCRUISER (PANAMA);MSNG;10;MSNG;MSNG;GF;1984-01-01;1991-01-01;GF-3EJY2-H42352;;18.0;;;;;;TH1;HY1;ST1;BM1;
3EKJ2;1;RICHARD (PANAMA);MSNG;10;MSNG;MSNG;US;1985-01-01;1991-01-01;US-3EKJ2-R26315;;17.0;;;;;;;;ST1;BM1;
3EKV2;1;UNIDO (PANAMA);MSNG;10;MSNG;MSNG;GF;1985-01-01;1992-01-01;GF-3EKV2-U53155;;16.0;;25.0;;;;TH1;HY1;ST1;BM1;AN1
3ELB3;1;SANKO AZALEA (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-3ELB3-S52241;;;;;;;;;;;;
3ELC3;1;SANKO PINNACLE (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1992-01-01;US-3ELC3-S52152;;;;;;;;;;;;
3ELE;1;DISCOVERER SEVEN SEAS;MSNG;10;MSNG;MSNG;CA;1980-01-01;1986-01-01;CA-3ELE-D21662;;;;25.0;;;;TH1;HY1;ST1;BM1;AN1
3ELG;1;ICELAND (PANAMA);MSNG;40;MSNG;MSNG;GF;1981-01-01;1988-01-01;GF-3ELG-I24531;;16.0;;;;;;TH1;HY1;ST1;BM1;
3ELI2;1;HAMAKAZE (PANAMA);MSNG;70;MSNG;MSNG;CA;1985-01-01;1992-01-01;CA-3ELI2-H52215;;16.0;;25.0;;;;TH1;;;BM1;AN1
3ELJ2;1;EVER LIVING (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-3ELJ2-E16415;;;;;;;;;;;;
3ELK2;1;LEADER (PANAMA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-3ELK2-L36155;;19.0;;29.0;;;;TH1;;;BM1;AN1
3ELN2;1;OCEAN VICTORIA (PANAMA);MSNG;70;MSNG;MSNG;CA;1985-01-01;1991-01-01;CA-3ELN2-O25123;;17.0;;28.0;;;;;;;BM1;AN1
3ELX;1;JAPAN RAINBOW (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-3ELX-J15651;;;;;;;;;;;;
3EMB2;1;EVER OBTAIN (PANAMA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-3EMB2-E16135;;20.0;;30.0;;;;TH1;;;BM1;AN1
3EMH;1;GRAND RELIANCE (PANAMA);MSNG;70;MSNG;MSNG;CA;1985-01-01;1992-01-01;CA-3EMH-G65364;;20.0;;30.0;;;;TH1;;;BM1;AN1
3EMHZ;1;PARNASOS (PANAMA);MSNG;40;MSNG;MSNG;GF;1984-01-01;1986-01-01;GF-3EMHZ-P65221;;22.0;;;;;;TH1;HY1;ST1;BM1;
3EMZ;2;SEAMASTER I (PANAMA);MSNG;40;MSNG;MSNG;HK;1985-01-01;1987-01-01;HK-3EMZ-S52361;;21.0;;;;;;TH1;HY1;ST1;BM1;
3ENB;1;OCEAN RAZOR (PANAMA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-3ENB-O25626;;19.0;;31.0;;;;;;;BM1;AN1
3ENE;1;NOHSING ARROW (PANAMA);MSNG;70;MSNG;MSNG;US;1982-01-01;1988-01-01;US-3ENE-N25261;;18.0;;23.0;;;;TH1;HY1;ST1;BM1;AN1
3ENR;1;GRAND WOOD (PANAMA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-3ENR-G65331;;20.0;;30.0;;;;TH1;;;BM1;AN1
3ENZ;2;WORLD PEARL (PANAMA);MSNG;10;MSNG;MSNG;CA;1985-01-01;1991-01-01;CA-3ENZ-W64316;;21.0;;30.0;;;;TH1;HY1;ST1;BM1;AN1
3ENZ2;1;MARIANNE BOLTEN (PANAMA);MSNG;10;MSNG;MSNG;GF;1984-01-01;1991-01-01;GF-3ENZ2-M65143;;20.0;;;;;;TH1;HY1;ST1;BM1;
3ENZ3;1;FRANCONIA (PANAMA);MSNG;70;MSNG;MSNG;GF;1985-01-01;1988-01-01;GF-3ENZ3-F65251;;24.0;;;;;;TH1;HY1;ST1;BM1;
3EOB2;1;TAIFUN (PANAMA);MSNG;10;MSNG;MSNG;GF;1984-01-01;1991-01-01;GF-3EOB2-T15155;;14.0;;;;;;TH1;HY1;ST1;BM1;
3EOH2;1;ERATO 2 (PANAMA);MSNG;10;MSNG;MSNG;GF;1984-01-01;1991-01-01;GF-3EOH2-E63155;;16.0;;;;;;TH1;HY1;ST1;BM1;
3EOR;1;OLIVE ACE (PANAMA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-3EOR-O41215;;22.0;;32.0;;;;;;;BM1;AN1
3EOT;1;CHEONGWIND (PANAMA);MSNG;10;MSNG;MSNG;HK;1981-01-01;1988-01-01;HK-3EOT-C52531;;14.0;;;;;;TH1;HY1;ST1;BM1;
3EOU;1;HOHSING BREEZE (PANAMA);MSNG;70;MSNG;MSNG;US;1980-01-01;1987-01-01;US-3EOU-H25216;;;;;;;;;;;;
3EOX2;1;BARBER PERSEUS (PANAMA);MSNG;10;MSNG;MSNG;HK;1984-01-01;1990-01-01;HK-3EOX2-B61616;;31.0;;;;;;TH1;HY1;ST1;BM1;
3EPA;1;CORAL ACE (PANAMA);MSNG;70;MSNG;MSNG;CA;1983-01-01;1990-01-01;CA-3EPA-C64215;;22.0;;;;;;TH1;;;BM1;
3EPG;1;HASSAN MERCHANT (PANAMA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-3EPG-H25625;;21.0;;31.0;;;;TH1;;;BM1;AN1
3EPG2;1;HASSAN MERCHANT (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1992-01-01;US-3EPG2-H25625;;;;;;;;;;;;
3EPO;1;HORN;MSNG;40;MSNG;MSNG;KR;1982-01-01;1989-01-01;KR-3EPO-H65000;;10.0;;22.0;;;;TH1;HY1;ST1;BM1;AN1
3EPP;1;MERICOBER (PANAMA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-3EPP-M62161;;21.0;;;;;;TH1;;;BM1;
3EPQ;1;HORN;MSNG;40;MSNG;MSNG;KR;1980-01-01;1987-01-01;KR-3EPQ-H65000;;10.0;;26.0;;;;TH1;HY1;ST1;BM1;AN1
3EPR;1;MOUNTAIN AZALEA (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1992-01-01;US-3EPR-M53524;;;;;;;;;;;;
3EQF;1;ROBERTO (PANAMA);MSNG;10;MSNG;MSNG;GF;1980-01-01;1987-01-01;GF-3EQF-R16315;;16.0;;;;;;TH1;HY1;ST1;BM1;
3EQJ2;1;BARBER PRIAM (PARAGUAY);MSNG;10;MSNG;MSNG;US;1985-01-01;1991-01-01;US-3EQJ2-B61616;;32.0;;42.0;;;;TH1;HY1;ST1;BM1;AN1
3EQN;2;MARDI GRAS (PANAMA);MSNG;10;MSNG;MSNG;US;1978-01-01;1986-01-01;US-3EQN-M63262;;19.0;;;;;;TH1;HY1;ST1;BM1;
3EQS2;1;FJORD BULKER (PANAMA);MSNG;10;MSNG;MSNG;GF;1984-01-01;1990-01-01;GF-3EQS2-F26314;;20.0;;;;;;TH1;HY1;ST1;BM1;
3ERH2;1;YICK ZAO (PANAMA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-3ERH2-Y21550;;22.0;;32.0;;;;TH1;;;BM1;AN1
3ERI;1;KORO SEA (PANAMA);MSNG;10;MSNG;MSNG;CA;1983-01-01;1990-01-01;CA-3ERI-K62155;;18.0;;;;;;TH1;HY1;ST1;BM1;
3ERJ2;1;EVER LINKING (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1999-03-01;US-3ERJ2-E16452;;23.0;;37.0;;;;TH1;;ST1;BM1;AN1
3ERK2;1;IBERIA (PANAMA);MSNG;10;MSNG;MSNG;GF;1984-01-01;1990-01-01;GF-3ERK2-I16155;;18.0;;;;;;TH1;HY1;ST1;BM1;
3ERQ2;1;LIPA (PANAMA);MSNG;10;MSNG;MSNG;YU;1984-01-01;1995-01-01;YU-3ERQ2-L11550;;18.0;;;;;;TH1;HY1;ST1;BM1;
3ERV;1;NISSAN SILVIA;MSNG;10;MSNG;MSNG;JP;1984-01-01;1990-01-01;JP-3ERV-N25241;;23.0;;32.0;;;;TH1;HY1;ST1;BM1;AN1
3ERW2;1;MELBOURNE HIGHWAY;MSNG;70;MSNG;MSNG;US;1985-01-01;1992-01-01;US-3ERW2-M41652;;;;;;;;;;;;
3ERZ2;1;BERNHARD SCHULTE;MSNG;40;MSNG;MSNG;GF;1984-01-01;1991-01-01;GF-3ERZ2-B65632;;15.0;;;;;;TH1;HY1;ST1;BM1;
3ESF;1;CATHRIN (PANAMA);MSNG;40;MSNG;MSNG;GF;1980-01-01;1987-01-01;GF-3ESF-C36515;;16.0;;;;;;TH1;HY1;ST1;BM1;
3ESL2;1;EVER GUARD (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1995-01-01;US-3ESL2-E16263;;32.0;;42.0;;;;TH1;;ST1;BM1;AN1
3ESP;2;NGAN CHAU (PANAMA);MSNG;40;MSNG;MSNG;HK;1985-01-01;1987-01-01;HK-3ESP-N25215;;20.0;;;;;;TH1;HY1;ST1;BM1;
3ETM;2;SINGWIND (PANAMA);MSNG;10;MSNG;MSNG;HK;1981-01-01;1988-01-01;HK-3ETM-S52531;;16.0;;;;;;TH1;HY1;ST1;BM1;
3ETQ2;1;SOUTHERN PACIFIC (PANAMA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-3ETQ2-S36512;;20.0;;30.0;;;;TH1;;;BM1;AN1
3ETZ;2;HAN JIN SEOUL;MSNG;40;MSNG;MSNG;KR;1984-01-01;1990-01-01;KR-3ETZ-H52524;;23.0;;23.0;;;;TH1;HY1;ST1;BM1;AN1
3EUB;2;HAN JIN INCHON;MSNG;40;MSNG;MSNG;KR;1984-01-01;1990-01-01;KR-3EUB-H52552;;23.0;;23.0;;;;TH1;HY1;ST1;BM1;AN1
3EUJ;1;BRIGHT FAITH;MSNG;40;MSNG;MSNG;KR;1980-01-01;1987-01-01;KR-3EUJ-B62313;;15.0;;20.0;;;;TH1;HY1;ST1;BM1;AN1
3EUO2;1;CALIFORNIA RAINBOW;MSNG;70;MSNG;MSNG;US;1985-01-01;1992-01-01;US-3EUO2-C41656;;;;;;;;;;;;
3EUR2;1;FLAVIA (PANAMA);MSNG;40;MSNG;MSNG;GF;1985-01-01;1986-01-01;GF-3EUR2-F41155;;18.0;;;;;;TH1;HY1;ST1;BM1;
3EUW;1;NORMANNIA (PANAMA);MSNG;10;MSNG;MSNG;GF;1980-01-01;1986-01-01;GF-3EUW-N65515;;18.0;;;;;;TH1;HY1;ST1;BM1;
3EVC2;1;FJORD MARINER (PANAMA);MSNG;10;MSNG;MSNG;GF;1985-01-01;1992-01-01;GF-3EVC2-F26356;;21.0;;;;;;TH1;HY1;ST1;BM1;
3EVG2;1;BALLARD (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-3EVG2-B46315;;;;;;;;;;;;
3EVP2;1;HAN JIN CHEJU;MSNG;40;MSNG;MSNG;KR;1985-01-01;1991-01-01;KR-3EVP2-H52522;;15.0;;16.0;;;;TH1;HY1;ST1;BM1;AN1
3EVQ2;1;ORIENTAL ANGEL (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1992-01-01;US-3EVQ2-O65345;;;;;;;;;;;;
3EVR;2;LAMMA ISLAND (PANAMA);MSNG;40;MSNG;MSNG;HK;1981-01-01;1988-01-01;HK-3EVR-L52453;;21.0;;;;;;TH1;HY1;ST1;BM1;
3EWC;2;GREEN ELLIOTT (PANAMA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1990-01-01;CA-3EWC-G65431;;19.0;;30.0;;;;TH1;;;BM1;AN1
3EWL;1;CONTINENTAL HIGHWAY;MSNG;70;MSNG;MSNG;US;1985-01-01;1992-01-01;US-3EWL-C53553;;;;;;;;;;;;
3EWM2;1;EVER LOADING (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1995-01-01;US-3EWM2-E16435;;23.0;;37.0;;;;TH1;;ST1;BM1;AN1
3EXD2;1;DON PAFU (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-3EXD2-D51115;;;;;;;;;;;;
3EXH;1;STAR SUPREME (PANAMA);MSNG;70;MSNG;MSNG;CA;1981-01-01;1987-01-01;CA-3EXH-S36216;;19.0;;;;;;TH1;;;BM1;
3EXN2;1;LABOR (PANAMA);MSNG;10;MSNG;MSNG;YU;1984-01-01;1995-01-01;YU-3EXN2-L16155;;15.0;;;;;;TH1;HY1;ST1;BM1;
3EXO;1;AMUR CAREER (PANAMA);MSNG;70;MSNG;MSNG;US;1981-01-01;1988-01-01;US-3EXO-A56266;;;;;;;;;;;;
3EXQ2;1;PACIFIC ANGEL (PANAMA);MSNG;70;MSNG;MSNG;US;1985-01-01;1992-01-01;US-3EXQ2-P21252;;;;;;;;;;;;
3EXS2;1;SOUTHERN PROGRESS (PANAMA;MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-3EXS2-S36516;;20.0;;30.0;;;;TH1;;;BM1;AN1
3EYA;1;HVAFRU (PANAMA);MSNG;70;MSNG;MSNG;CA;1982-01-01;1988-01-01;CA-3EYA-H11615;;25.0;;;;;;TH1;;;BM1;
3EYE2;1;GLOMAR BISCAY II;MSNG;10;MSNG;MSNG;GB;1985-01-01;1992-01-01;GB-3EYE2-G45612;;11.0;;;;;;TH1;HY1;;BM1;
3EYN;1;NEW GOLDEN PHOENIX;MSNG;70;MSNG;MSNG;US;1980-01-01;1987-01-01;US-3EYN-N24351;;;;;;;;;;;;
3EYPR;1;WORLD FRATERNITY (PANAMA);MSNG;70;MSNG;MSNG;CA;1985-01-01;1992-01-01;CA-3EYPR-W64316;;21.0;;31.0;;;;TH1;;;BM1;AN1
3EYY;1;GAMA GETAH (PARAGUAY);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-3EYY-G52316;;;;;;;;;;;;
